ocel_id;ocel_time
determine_continuanceSilo93;2024-06-04 11:06:40
determine_continuanceSilo60;2024-06-05 12:00:00
determine_continuanceSilo60;2024-06-05 12:00:00
determine_continuanceSilo60;2024-06-05 12:06:40
determine_continuanceSilo11;2024-06-06 01:06:40
determine_continuanceSilo16;2024-06-07 10:10:00
determine_continuanceSilo16;2024-06-07 16:06:40
determine_continuanceSilo3;2024-06-08 09:33:20
determine_continuanceSilo3;2024-06-08 09:33:20
determine_continuanceSilo3;2024-06-08 09:40:00
determine_continuanceSilo3;2024-06-08 09:40:00
determine_continuanceSilo54;2024-06-09 06:10:00
determine_continuanceSilo54;2024-06-09 07:40:00
determine_continuanceSilo96;2024-06-10 15:10:00
determine_continuanceSilo52;2024-06-11 23:20:00
determine_continuanceSilo52;2024-06-12 00:00:00
determine_continuanceSilo92;2024-06-12 08:50:00
determine_continuanceSilo92;2024-06-12 10:20:00
determine_continuanceSilo92;2024-06-12 10:20:00
determine_continuanceSilo29;2024-06-14 23:50:00
determine_continuanceSilo29;2024-06-14 23:50:00
determine_continuanceSilo29;2024-06-14 23:50:00
determine_continuanceSilo94;2024-06-16 12:13:20
determine_continuanceSilo94;2024-06-16 12:13:20
determine_continuanceSilo94;2024-06-16 12:20:00
determine_continuanceSilo94;2024-06-16 12:20:00
determine_continuanceSilo85;2024-06-17 04:46:40
determine_continuanceSilo85;2024-06-17 04:46:40
determine_continuanceSilo85;2024-06-17 04:46:40
determine_continuanceSilo5;2024-06-19 10:13:20
determine_continuanceSilo5;2024-06-19 13:56:40
determine_continuanceSilo5;2024-06-19 13:56:40
determine_continuanceSilo5;2024-06-19 16:50:00
determine_continuanceSilo5;2024-06-19 16:50:00
determine_continuanceSilo52;2024-06-21 04:46:40
determine_continuanceSilo52;2024-06-21 06:16:40
determine_continuanceSilo38;2024-06-21 22:26:40
determine_continuanceSilo38;2024-06-21 23:56:40
determine_continuanceSilo38;2024-06-21 23:56:40
determine_continuanceSilo38;2024-06-21 23:56:40
determine_continuanceSilo38;2024-06-22 01:26:40
determine_continuanceSilo52;2024-06-22 21:16:40
determine_continuanceSilo52;2024-06-22 21:16:40
determine_continuanceSilo67;2024-06-23 23:30:00
determine_continuanceSilo67;2024-06-23 23:30:00
determine_continuanceSilo36;2024-06-26 13:40:00
determine_continuanceSilo36;2024-06-26 15:10:00
determine_continuanceSilo36;2024-06-26 15:10:00
determine_continuanceSilo36;2024-06-26 15:10:00
determine_continuanceSilo36;2024-06-26 16:40:00
determine_continuanceSilo83;2024-06-27 11:10:00
determine_continuanceSilo83;2024-06-27 17:16:40
determine_continuanceSilo9;2024-06-28 01:16:40
determine_continuanceSilo9;2024-06-28 01:16:40
determine_continuanceSilo9;2024-06-28 01:16:40
determine_continuanceSilo72;2024-06-29 13:56:40
determine_continuanceSilo72;2024-06-29 14:03:20
determine_continuanceSilo41;2024-07-02 13:06:25
determine_continuanceSilo41;2024-07-02 13:06:25
determine_continuanceSilo41;2024-07-02 17:39:45
determine_continuanceSilo41;2024-07-02 17:39:45
determine_continuanceSilo41;2024-07-03 20:06:40
determine_continuanceSilo11;2024-07-05 14:56:40
determine_continuanceSilo11;2024-07-05 14:56:40
determine_continuanceSilo11;2024-07-05 19:13:20
determine_continuanceSilo11;2024-07-05 19:13:20
determine_continuanceSilo57;2024-07-06 03:50:00
determine_continuanceSilo57;2024-07-06 03:50:00
determine_continuanceSilo57;2024-07-06 03:50:00
determine_continuanceSilo64;2024-07-07 14:40:00
determine_continuanceSilo64;2024-07-07 14:40:00
determine_continuanceSilo18;2024-07-09 00:56:40
determine_continuanceSilo18;2024-07-09 03:50:00
determine_continuanceSilo18;2024-07-09 03:50:00
determine_continuanceSilo18;2024-07-09 03:50:00
determine_continuanceSilo33;2024-07-10 13:20:00
determine_continuanceSilo33;2024-07-10 13:20:00
determine_continuanceSilo74;2024-07-11 23:26:40
determine_continuanceSilo74;2024-07-11 23:26:40
determine_continuanceSilo74;2024-07-12 00:56:40
determine_continuanceSilo74;2024-07-12 00:56:40
determine_continuanceSilo78;2024-07-12 11:50:00
determine_continuanceSilo78;2024-07-12 11:50:00
determine_continuanceSilo78;2024-07-12 11:56:40
determine_continuanceSilo79;2024-07-13 01:43:20
determine_continuanceSilo79;2024-07-13 04:36:40
determine_continuanceSilo79;2024-07-13 04:36:40
determine_continuanceSilo79;2024-07-13 04:43:20
determine_continuanceSilo42;2024-07-13 14:23:20
determine_continuanceSilo42;2024-07-13 14:30:00
determine_continuanceSilo27;2024-07-13 23:53:20
determine_continuanceSilo27;2024-07-14 01:36:40
determine_continuanceSilo27;2024-07-14 02:20:00
determine_continuanceSilo48;2024-07-18 14:06:40
determine_continuanceSilo14;2024-07-20 05:26:40
determine_continuanceSilo14;2024-07-20 06:06:40
determine_continuanceSilo4;2024-07-21 15:16:40
determine_continuanceSilo4;2024-07-21 15:23:20
determine_continuanceSilo4;2024-07-21 15:23:20
determine_continuanceSilo4;2024-07-21 15:23:20
determine_continuanceSilo58;2024-07-22 01:10:00
determine_continuanceSilo58;2024-07-22 01:16:40
determine_continuanceSilo11;2024-07-22 18:16:40
determine_continuanceSilo11;2024-07-22 22:33:20
determine_continuanceSilo11;2024-07-22 22:33:20
determine_continuanceSilo11;2024-07-23 00:03:20
determine_continuanceSilo62;2024-07-24 11:10:00
determine_continuanceSilo62;2024-07-24 12:40:00
determine_continuanceSilo62;2024-07-24 12:40:00
determine_continuanceSilo2;2024-07-25 01:16:40
determine_continuanceSilo2;2024-07-25 01:16:40
determine_continuanceSilo2;2024-07-25 01:16:40
determine_continuanceSilo2;2024-07-25 01:23:20
determine_continuanceSilo2;2024-07-25 02:46:40
determine_continuanceSilo51;2024-07-27 08:50:00
determine_continuanceSilo91;2024-07-28 13:03:20
determine_continuanceSilo91;2024-07-28 13:03:20
determine_continuanceSilo91;2024-07-28 13:03:20
determine_continuanceSilo91;2024-07-28 14:33:20
determine_continuanceSilo77;2024-07-29 01:33:20
determine_continuanceSilo77;2024-07-29 03:03:20
determine_continuanceSilo77;2024-07-29 03:03:20
determine_continuanceSilo77;2024-07-29 03:03:20
determine_continuanceSilo1;2024-07-29 12:56:40
determine_continuanceSilo1;2024-07-29 12:56:40
determine_continuanceSilo1;2024-07-29 13:03:20
determine_continuanceSilo23;2024-07-30 12:13:20
determine_continuanceSilo23;2024-07-30 13:36:40
determine_continuanceSilo23;2024-07-30 13:36:40
determine_continuanceSilo49;2024-08-04 01:06:40
determine_continuanceSilo50;2024-08-05 20:03:20
determine_continuanceSilo50;2024-08-05 20:46:40
determine_continuanceSilo50;2024-08-05 22:56:40
determine_continuanceSilo20;2024-08-06 01:56:40
determine_continuanceSilo20;2024-08-06 01:56:40
determine_continuanceSilo18;2024-08-07 17:16:40
determine_continuanceSilo18;2024-08-07 18:33:20
determine_continuanceSilo18;2024-08-07 18:33:20
determine_continuanceSilo18;2024-08-07 18:33:20
determine_continuanceSilo68;2024-08-08 09:50:00
determine_continuanceSilo86;2024-08-08 09:53:20
determine_continuanceSilo68;2024-08-08 09:56:40
determine_continuanceSilo68;2024-08-08 09:56:40
determine_continuanceSilo29;2024-08-10 08:00:00
determine_continuanceSilo29;2024-08-10 08:13:20
determine_continuanceSilo29;2024-08-10 08:13:20
determine_continuanceSilo50;2024-08-10 09:13:20
determine_continuanceSilo60;2024-08-12 11:50:00
determine_continuanceSilo60;2024-08-12 13:20:00
determine_continuanceSilo60;2024-08-12 13:26:40
determine_continuanceSilo89;2024-08-12 13:26:40
determine_continuanceSilo17;2024-08-13 03:30:00
determine_continuanceSilo17;2024-08-13 03:36:40
determine_continuanceSilo17;2024-08-13 03:36:40
determine_continuanceSilo17;2024-08-13 05:06:40
determine_continuanceSilo17;2024-08-13 05:06:40
determine_continuanceSilo53;2024-08-19 07:33:20
determine_continuanceSilo53;2024-08-19 07:33:20
determine_continuanceSilo52;2024-08-19 12:20:00
determine_continuanceSilo52;2024-08-19 12:20:00
determine_continuanceSilo50;2024-08-20 09:13:20
determine_continuanceSilo50;2024-08-20 09:20:00
determine_continuanceSilo50;2024-08-20 09:26:40
determine_continuanceSilo28;2024-08-20 12:20:00
determine_continuanceSilo28;2024-08-20 12:20:00
determine_continuanceSilo31;2024-08-22 01:43:20
determine_continuanceSilo81;2024-08-23 05:00:00
determine_continuanceSilo31;2024-08-23 20:40:00
determine_continuanceSilo31;2024-08-23 20:40:00
determine_continuanceSilo31;2024-08-23 20:40:00
determine_continuanceSilo21;2024-08-26 17:36:40
determine_continuanceSilo54;2024-08-27 05:13:20
determine_continuanceSilo54;2024-08-27 05:13:20
determine_continuanceSilo54;2024-08-27 05:20:00
determine_continuanceSilo54;2024-08-27 05:20:00
determine_continuanceSilo4;2024-08-27 06:50:00
determine_continuanceSilo4;2024-08-27 08:20:00
determine_continuanceSilo72;2024-08-29 23:03:20
determine_continuanceSilo34;2024-08-29 23:56:40
determine_continuanceSilo34;2024-08-29 23:56:40
determine_continuanceSilo34;2024-08-29 23:56:40
determine_continuanceSilo34;2024-08-30 00:03:20
determine_continuanceSilo72;2024-08-30 02:03:20
determine_continuanceSilo95;2024-09-01 07:20:00
determine_continuanceSilo89;2024-09-01 21:56:40
determine_continuanceSilo50;2024-09-02 04:03:20
determine_continuanceSilo25;2024-09-03 18:10:00
determine_continuanceSilo25;2024-09-03 18:16:40
determine_continuanceSilo25;2024-09-03 19:40:00
determine_continuanceSilo73;2024-09-05 08:46:40
determine_continuanceSilo71;2024-09-08 04:20:00
determine_continuanceSilo71;2024-09-08 13:26:40
determine_continuanceSilo85;2024-09-08 14:26:40
determine_continuanceSilo85;2024-09-08 17:20:00
determine_continuanceSilo96;2024-09-10 14:16:40
determine_continuanceSilo96;2024-09-10 14:16:40
determine_continuanceSilo96;2024-09-10 14:16:40
determine_continuanceSilo99;2024-09-12 18:10:00
determine_continuanceSilo99;2024-09-12 18:10:00
determine_continuanceSilo99;2024-09-12 19:40:00
determine_continuanceSilo21;2024-09-14 14:26:40
determine_continuanceSilo79;2024-09-14 15:56:40
determine_continuanceSilo21;2024-09-14 15:56:40
determine_continuanceSilo79;2024-09-14 15:56:40
determine_continuanceSilo21;2024-09-14 19:40:00
determine_continuanceSilo41;2024-09-16 14:40:00
determine_continuanceSilo41;2024-09-16 16:10:00
determine_continuanceSilo41;2024-09-16 16:10:00
determine_continuanceSilo41;2024-09-16 16:10:00
determine_continuanceSilo4;2024-09-17 09:10:00
determine_continuanceSilo4;2024-09-17 10:40:00
determine_continuanceSilo4;2024-09-17 10:40:00
determine_continuanceSilo4;2024-09-17 10:40:00
determine_continuanceSilo4;2024-09-17 12:10:00
determine_continuanceSilo68;2024-09-18 06:50:00
determine_continuanceSilo68;2024-09-18 08:20:00
determine_continuanceSilo68;2024-09-18 08:20:00
determine_continuanceSilo87;2024-09-20 05:53:20
determine_continuanceSilo87;2024-09-20 07:23:20
determine_continuanceSilo87;2024-09-20 07:23:20
determine_continuanceSilo87;2024-09-20 08:53:20
determine_continuanceSilo75;2024-09-21 18:46:40
determine_continuanceSilo75;2024-09-21 18:53:20
determine_continuanceSilo75;2024-09-21 18:53:20
determine_continuanceSilo32;2024-09-23 16:00:00
determine_continuanceSilo12;2024-09-23 17:36:40
determine_continuanceSilo12;2024-09-23 19:00:00
determine_continuanceSilo91;2024-09-25 04:50:00
determine_continuanceSilo27;2024-09-26 09:40:00
determine_continuanceSilo27;2024-09-26 09:40:00
determine_continuanceSilo27;2024-09-26 13:56:40
determine_continuanceSilo59;2024-09-28 18:40:00
determine_continuanceSilo59;2024-09-28 18:40:00
determine_continuanceSilo59;2024-09-28 18:40:00
determine_continuanceSilo59;2024-09-28 20:10:00
determine_continuanceSilo46;2024-09-29 23:06:40
determine_continuanceSilo46;2024-09-29 23:13:20
determine_continuanceSilo46;2024-09-30 00:36:40
determine_continuanceSilo95;2024-10-01 10:56:40
determine_continuanceSilo73;2024-10-02 11:29:08
determine_continuanceSilo29;2024-10-02 11:53:20
determine_continuanceSilo73;2024-10-02 12:45:48
determine_continuanceSilo73;2024-10-02 12:45:48
determine_continuanceSilo73;2024-10-02 12:45:48
determine_continuanceSilo85;2024-10-06 01:46:40
determine_continuanceSilo85;2024-10-06 06:36:40
determine_continuanceSilo74;2024-10-07 20:03:20
determine_continuanceSilo74;2024-10-07 20:03:20
determine_continuanceSilo6;2024-10-07 21:33:20
determine_continuanceSilo74;2024-10-07 21:40:00
determine_continuanceSilo6;2024-10-07 23:10:00
determine_continuanceSilo64;2024-10-08 15:46:40
determine_continuanceSilo64;2024-10-08 15:46:40
determine_continuanceSilo64;2024-10-08 17:16:40
determine_continuanceSilo61;2024-10-09 07:03:20
determine_continuanceSilo61;2024-10-09 12:43:20
determine_continuanceSilo61;2024-10-09 12:43:20
determine_continuanceSilo61;2024-10-09 12:43:20
determine_continuanceSilo21;2024-10-11 13:23:20
determine_continuanceSilo21;2024-10-11 14:53:20
determine_continuanceSilo84;2024-10-12 18:30:00
determine_continuanceSilo84;2024-10-12 18:36:40
determine_continuanceSilo52;2024-10-13 19:56:40
determine_continuanceSilo67;2024-10-13 23:46:40
determine_continuanceSilo67;2024-10-13 23:46:40
determine_continuanceSilo48;2024-10-14 21:26:40
determine_continuanceSilo48;2024-10-14 21:26:40
determine_continuanceSilo48;2024-10-14 22:10:00
determine_continuanceSilo48;2024-10-14 22:10:00
determine_continuanceSilo15;2024-10-16 23:30:00
determine_continuanceSilo15;2024-10-17 02:23:20
determine_continuanceSilo15;2024-10-17 02:23:20
determine_continuanceSilo15;2024-10-17 02:23:20
determine_continuanceSilo15;2024-10-17 03:53:20
determine_continuanceSilo15;2024-10-17 03:53:20
determine_continuanceSilo98;2024-10-17 20:10:00
determine_continuanceSilo6;2024-10-19 23:53:20
determine_continuanceSilo6;2024-10-20 01:16:40
determine_continuanceSilo6;2024-10-20 01:23:20
determine_continuanceSilo6;2024-10-20 01:23:20
determine_continuanceSilo83;2024-10-20 18:33:20
determine_continuanceSilo83;2024-10-20 18:33:20
determine_continuanceSilo83;2024-10-20 20:03:20
determine_continuanceSilo83;2024-10-20 20:03:20
determine_continuanceSilo57;2024-10-23 06:16:40
determine_continuanceSilo63;2024-10-25 10:50:00
determine_continuanceSilo63;2024-10-25 10:50:00
determine_continuanceSilo63;2024-10-25 10:50:00
determine_continuanceSilo63;2024-10-25 15:13:20
determine_continuanceSilo27;2024-10-27 03:06:40
determine_continuanceSilo27;2024-10-27 03:06:40
determine_continuanceSilo27;2024-10-27 04:36:40
determine_continuanceSilo27;2024-10-27 04:36:40
determine_continuanceSilo27;2024-10-27 04:36:40
determine_continuanceSilo81;2024-10-27 21:46:40
determine_continuanceSilo81;2024-10-27 21:46:40
determine_continuanceSilo7;2024-10-30 12:40:00
determine_continuanceSilo7;2024-10-30 17:23:20
determine_continuanceSilo41;2024-10-30 20:06:40
determine_continuanceSilo41;2024-10-30 21:30:00
determine_continuanceSilo41;2024-10-30 21:36:40
determine_continuanceSilo31;2024-10-31 05:26:40
determine_continuanceSilo25;2024-11-02 23:40:00
determine_continuanceSilo80;2024-11-03 20:26:40
determine_continuanceSilo80;2024-11-03 20:26:40
determine_continuanceSilo3;2024-11-04 14:26:40
determine_continuanceSilo39;2024-11-05 02:20:00
determine_continuanceSilo17;2024-11-06 10:06:40
determine_continuanceSilo17;2024-11-06 13:00:00
determine_continuanceSilo17;2024-11-06 13:00:00
determine_continuanceSilo42;2024-11-07 15:56:40
determine_continuanceSilo42;2024-11-07 15:56:40
determine_continuanceSilo42;2024-11-07 17:26:40
determine_continuanceSilo94;2024-11-10 13:33:20
determine_continuanceSilo94;2024-11-10 13:33:20
determine_continuanceSilo94;2024-11-10 13:33:20
determine_continuanceSilo94;2024-11-10 15:03:20
determine_continuanceSilo94;2024-11-10 15:03:20
determine_continuanceSilo20;2024-11-13 09:46:40
determine_continuanceSilo20;2024-11-13 12:40:00
determine_continuanceSilo27;2024-11-14 05:40:00
determine_continuanceSilo27;2024-11-14 05:40:00
determine_continuanceSilo49;2024-11-14 18:56:40
determine_continuanceSilo49;2024-11-14 20:20:00
determine_continuanceSilo49;2024-11-15 08:13:20
determine_continuanceSilo19;2024-11-15 20:53:20
determine_continuanceSilo19;2024-11-15 20:53:20
determine_continuanceSilo19;2024-11-15 22:23:20
determine_continuanceSilo19;2024-11-15 22:23:20
determine_continuanceSilo19;2024-11-15 23:03:20
determine_continuanceSilo7;2024-11-18 00:40:00
determine_continuanceSilo7;2024-11-18 07:10:00
determine_continuanceSilo35;2024-11-18 08:16:40
determine_continuanceSilo84;2024-11-20 15:06:40
determine_continuanceSilo84;2024-11-20 15:06:40
determine_continuanceSilo84;2024-11-20 16:36:40
determine_continuanceSilo97;2024-11-20 20:50:00
determine_continuanceSilo6;2024-11-20 23:20:00
determine_continuanceSilo6;2024-11-20 23:20:00
determine_continuanceSilo64;2024-11-23 21:50:00
determine_continuanceSilo64;2024-11-23 21:50:00
determine_continuanceSilo98;2024-11-24 10:33:20
determine_continuanceSilo98;2024-11-24 10:33:20
determine_continuanceSilo79;2024-11-25 17:43:20
determine_continuanceSilo77;2024-11-25 18:36:40
determine_continuanceSilo77;2024-11-25 18:36:40
determine_continuanceSilo40;2024-11-28 06:56:40
determine_continuanceSilo65;2024-11-28 18:06:40
determine_continuanceSilo57;2024-11-29 15:56:40
determine_continuanceSilo57;2024-11-29 16:03:20
determine_continuanceSilo57;2024-11-29 16:03:20
determine_continuanceSilo94;2024-12-01 20:43:20
determine_continuanceSilo94;2024-12-01 22:13:20
determine_continuanceSilo94;2024-12-01 22:13:20
determine_continuanceSilo94;2024-12-01 22:13:20
determine_continuanceSilo41;2024-12-02 10:56:40
determine_continuanceSilo71;2024-12-08 07:53:20
determine_continuanceSilo71;2024-12-08 09:23:20
determine_continuanceSilo71;2024-12-08 09:23:20
determine_continuanceSilo55;2024-12-09 02:53:20
determine_continuanceSilo55;2024-12-09 03:00:00
determine_continuanceSilo55;2024-12-09 03:00:00
determine_continuanceSilo29;2024-12-11 10:23:20
determine_continuanceSilo29;2024-12-11 10:23:20
determine_continuanceSilo29;2024-12-11 10:23:20
determine_continuanceSilo9;2024-12-12 19:20:00
determine_continuanceSilo9;2024-12-12 19:20:00
determine_continuanceSilo87;2024-12-13 22:36:40
determine_continuanceSilo87;2024-12-13 22:36:40
determine_continuanceSilo87;2024-12-13 22:36:40
determine_continuanceSilo30;2024-12-14 13:33:20
determine_continuanceSilo58;2024-12-15 06:10:00
determine_continuanceSilo58;2024-12-15 07:43:20
determine_continuanceSilo32;2024-12-15 09:10:00
determine_continuanceSilo32;2024-12-15 09:10:00
determine_continuanceSilo11;2024-12-18 04:00:00
determine_continuanceSilo11;2024-12-18 04:00:00
determine_continuanceSilo6;2024-12-18 08:03:20
determine_continuanceSilo6;2024-12-18 08:03:20
determine_continuanceSilo100;2024-12-19 06:03:20
determine_continuanceSilo100;2024-12-19 06:03:20
determine_continuanceSilo65;2024-12-20 14:16:40
determine_continuanceSilo65;2024-12-20 19:56:40
determine_continuanceSilo65;2024-12-20 19:56:40
determine_continuanceSilo8;2024-12-22 21:46:40
determine_continuanceSilo7;2024-12-24 08:03:20
determine_continuanceSilo7;2024-12-24 08:03:20
determine_continuanceSilo59;2024-12-24 20:36:40
determine_continuanceSilo7;2024-12-25 00:23:20
determine_continuanceSilo7;2024-12-25 00:23:20
determine_continuanceSilo7;2024-12-25 00:23:20
determine_continuanceSilo78;2024-12-26 04:36:40
determine_continuanceSilo78;2024-12-26 10:33:20
determine_continuanceSilo78;2024-12-26 10:33:20
determine_continuanceSilo27;2024-12-28 19:43:20
determine_continuanceSilo27;2024-12-28 19:43:20
determine_continuanceSilo27;2024-12-28 19:43:20
determine_continuanceSilo27;2024-12-28 21:13:20
determine_continuanceSilo98;2024-12-29 02:26:40
determine_continuanceSilo80;2024-12-30 05:50:00
determine_continuanceSilo80;2024-12-30 05:56:40
determine_continuanceSilo96;2024-12-31 20:26:40
determine_continuanceSilo64;2025-01-01 18:36:40
determine_continuanceSilo52;2025-01-02 09:06:40
determine_continuanceSilo52;2025-01-02 09:50:00
determine_continuanceSilo49;2025-01-02 13:53:20
determine_continuanceSilo49;2025-01-02 13:53:20
determine_continuanceSilo49;2025-01-02 16:46:40
determine_continuanceSilo78;2025-01-03 11:40:00
determine_continuanceSilo78;2025-01-03 11:40:00
determine_continuanceSilo71;2025-01-06 20:36:40
determine_continuanceSilo90;2025-01-06 21:06:40
determine_continuanceSilo90;2025-01-06 21:06:40
determine_continuanceSilo90;2025-01-06 21:13:20
determine_continuanceSilo90;2025-01-06 21:13:20
determine_continuanceSilo90;2025-01-06 21:13:20
determine_continuanceSilo77;2025-01-08 15:50:00
determine_continuanceSilo84;2025-01-08 17:06:40
determine_continuanceSilo84;2025-01-08 18:36:40
determine_continuanceSilo19;2025-01-10 11:23:20
determine_continuanceSilo19;2025-01-10 11:23:20
determine_continuanceSilo19;2025-01-10 11:23:20
determine_continuanceSilo64;2025-01-10 15:00:00
determine_continuanceSilo64;2025-01-10 16:30:00
determine_continuanceSilo64;2025-01-10 16:30:00
determine_continuanceSilo70;2025-01-11 20:20:00
determine_continuanceSilo70;2025-01-11 21:50:00
determine_continuanceSilo42;2025-01-13 10:10:00
determine_continuanceSilo42;2025-01-13 10:10:00
determine_continuanceSilo42;2025-01-13 10:10:00
determine_continuanceSilo42;2025-01-13 11:40:00
determine_continuanceSilo42;2025-01-13 11:40:00
determine_continuanceSilo50;2025-01-16 00:16:40
determine_continuanceSilo50;2025-01-16 01:46:40
determine_continuanceSilo92;2025-01-17 12:43:20
determine_continuanceSilo92;2025-01-17 14:06:40
determine_continuanceSilo92;2025-01-17 14:06:40
determine_continuanceSilo92;2025-01-17 14:13:20
determine_continuanceSilo46;2025-01-18 10:53:20
determine_continuanceSilo46;2025-01-18 12:23:20
determine_continuanceSilo50;2025-01-18 23:43:20
determine_continuanceSilo50;2025-01-18 23:43:20
determine_continuanceSilo57;2025-01-19 03:13:20
determine_continuanceSilo57;2025-01-19 03:20:00
determine_continuanceSilo45;2025-01-21 11:53:20
determine_continuanceSilo45;2025-01-21 11:53:20
determine_continuanceSilo15;2025-01-22 05:53:20
determine_continuanceSilo31;2025-01-22 23:13:20
determine_continuanceSilo31;2025-01-23 02:06:40
determine_continuanceSilo74;2025-01-24 20:26:40
determine_continuanceSilo74;2025-01-24 20:26:40
determine_continuanceSilo30;2025-01-25 15:43:20
determine_continuanceSilo52;2025-01-28 17:50:00
determine_continuanceSilo52;2025-01-29 08:26:40
determine_continuanceSilo31;2025-01-30 02:00:00
determine_continuanceSilo49;2025-01-30 16:46:40
determine_continuanceSilo49;2025-01-30 16:46:40
determine_continuanceSilo71;2025-01-31 19:43:20
determine_continuanceSilo71;2025-01-31 21:13:20
determine_continuanceSilo71;2025-01-31 21:13:20
determine_continuanceSilo11;2025-02-01 09:03:20
determine_continuanceSilo11;2025-02-01 09:03:20
determine_continuanceSilo11;2025-02-01 09:03:20
determine_continuanceSilo11;2025-02-01 10:20:00
determine_continuanceSilo48;2025-02-01 10:33:20
determine_continuanceSilo48;2025-02-01 10:33:20
determine_continuanceSilo11;2025-02-01 12:03:20
determine_continuanceSilo32;2025-02-02 11:20:00
determine_continuanceSilo32;2025-02-02 12:50:00
determine_continuanceSilo32;2025-02-02 12:50:00
determine_continuanceSilo3;2025-02-02 20:30:00
determine_continuanceSilo99;2025-02-05 23:26:40
determine_continuanceSilo99;2025-02-05 23:26:40
determine_continuanceSilo11;2025-02-07 12:10:00
determine_continuanceSilo11;2025-02-07 12:10:00
determine_continuanceSilo11;2025-02-07 13:40:00
determine_continuanceSilo63;2025-02-08 04:13:20
determine_continuanceSilo63;2025-02-08 04:13:20
determine_continuanceSilo88;2025-02-10 00:23:20
determine_continuanceSilo79;2025-02-10 00:30:00
determine_continuanceSilo88;2025-02-10 02:50:00
determine_continuanceSilo59;2025-02-11 14:00:00
determine_continuanceSilo6;2025-02-12 18:36:40
determine_continuanceSilo6;2025-02-12 20:06:40
determine_continuanceSilo84;2025-02-12 22:06:40
determine_continuanceSilo84;2025-02-12 23:36:40
determine_continuanceSilo41;2025-02-13 06:13:20
determine_continuanceSilo41;2025-02-13 06:13:20
determine_continuanceSilo63;2025-02-13 11:00:00
determine_continuanceSilo33;2025-02-15 11:16:40
determine_continuanceSilo88;2025-02-18 14:20:00
determine_continuanceSilo88;2025-02-18 14:20:00
determine_continuanceSilo56;2025-02-19 23:06:40
determine_continuanceSilo56;2025-02-20 00:36:40
