ocel_id;ocel_time
weigh_loaded_trucktr165;2024-07-22 05:55:14
weigh_loaded_trucktr188;2024-07-22 09:01:39
weigh_loaded_trucktr194;2024-07-23 04:14:42
weigh_loaded_trucktr206;2024-07-25 06:10:00
weigh_loaded_trucktr189;2024-07-25 12:43:01
weigh_loaded_trucktr230;2024-07-26 02:14:22
weigh_loaded_trucktr17;2024-07-26 05:56:32
weigh_loaded_trucktr231;2024-07-26 14:12:33
weigh_loaded_trucktr244;2024-07-26 23:28:43
weigh_loaded_trucktr28;2024-07-28 18:08:50
weigh_loaded_trucktr93;2024-07-28 18:47:49
weigh_loaded_trucktr204;2024-07-29 14:21:29
weigh_loaded_trucktr29;2024-07-30 06:09:23
weigh_loaded_trucktr153;2024-07-30 13:48:50
weigh_loaded_trucktr103;2024-07-30 13:56:49
weigh_loaded_trucktr134;2024-07-30 15:53:12
weigh_loaded_trucktr283;2024-07-31 02:31:05
weigh_loaded_trucktr121;2024-07-31 03:34:20
weigh_loaded_trucktr280;2024-07-31 17:08:50
weigh_loaded_trucktr11;2024-08-01 15:15:40
weigh_loaded_trucktr224;2024-08-01 21:49:09
weigh_loaded_trucktr56;2024-08-02 01:25:40
weigh_loaded_trucktr202;2024-08-02 04:58:38
weigh_loaded_trucktr254;2024-08-02 05:14:41
weigh_loaded_trucktr101;2024-08-03 15:57:00
weigh_loaded_trucktr293;2024-08-03 16:20:02
weigh_loaded_trucktr9;2024-08-03 17:12:44
weigh_loaded_trucktr73;2024-08-04 00:41:26
weigh_loaded_trucktr226;2024-08-04 04:16:24
weigh_loaded_trucktr120;2024-08-04 17:50:30
weigh_loaded_trucktr80;2024-08-05 02:12:12
weigh_loaded_trucktr222;2024-08-05 09:55:50
weigh_loaded_trucktr272;2024-08-05 10:23:10
weigh_loaded_trucktr78;2024-08-05 12:34:00
weigh_loaded_trucktr104;2024-08-05 13:14:49
weigh_loaded_trucktr43;2024-08-05 19:15:12
weigh_loaded_trucktr125;2024-08-05 20:30:29
weigh_loaded_trucktr90;2024-08-05 21:49:18
weigh_loaded_trucktr148;2024-08-05 23:06:14
weigh_loaded_trucktr37;2024-08-05 23:38:56
weigh_loaded_trucktr15;2024-08-06 02:10:11
weigh_loaded_trucktr224;2024-08-09 12:58:36
weigh_loaded_trucktr169;2024-08-09 14:40:29
weigh_loaded_trucktr278;2024-08-09 14:50:19
weigh_loaded_trucktr219;2024-08-09 22:08:43
weigh_loaded_trucktr82;2024-08-09 23:13:49
weigh_loaded_trucktr188;2024-08-10 02:45:11
weigh_loaded_trucktr67;2024-08-10 05:12:49
weigh_loaded_trucktr273;2024-08-10 09:50:38
weigh_loaded_trucktr13;2024-08-11 23:17:42
weigh_loaded_trucktr119;2024-08-13 12:45:22
weigh_loaded_trucktr99;2024-08-13 19:01:29
weigh_loaded_trucktr80;2024-08-14 05:45:56
weigh_loaded_trucktr176;2024-08-14 19:45:31
weigh_loaded_trucktr120;2024-08-15 08:31:13
weigh_loaded_trucktr34;2024-08-17 06:08:47
weigh_loaded_trucktr60;2024-08-17 06:59:37
weigh_loaded_trucktr199;2024-08-17 17:59:38
weigh_loaded_trucktr178;2024-08-18 22:18:13
weigh_loaded_trucktr27;2024-08-21 06:01:14
weigh_loaded_trucktr284;2024-08-22 07:46:06
weigh_loaded_trucktr9;2024-08-22 09:10:08
weigh_loaded_trucktr259;2024-08-22 10:17:00
weigh_loaded_trucktr167;2024-08-22 21:44:04
weigh_loaded_trucktr38;2024-08-22 22:50:20
weigh_loaded_trucktr2;2024-08-23 03:48:10
weigh_loaded_trucktr107;2024-08-23 15:14:36
weigh_loaded_trucktr232;2024-08-23 15:56:42
weigh_loaded_trucktr209;2024-08-23 19:47:05
weigh_loaded_trucktr248;2024-08-24 07:15:24
weigh_loaded_trucktr40;2024-08-24 08:27:53
weigh_loaded_trucktr93;2024-08-24 11:58:53
weigh_loaded_trucktr207;2024-08-24 12:04:05
weigh_loaded_trucktr196;2024-08-24 13:48:50
weigh_loaded_trucktr137;2024-08-24 16:46:43
weigh_loaded_trucktr175;2024-08-24 17:56:33
weigh_loaded_trucktr267;2024-08-24 20:21:50
weigh_loaded_trucktr134;2024-08-27 03:15:29
weigh_loaded_trucktr41;2024-08-27 06:08:28
weigh_loaded_trucktr109;2024-08-27 08:37:44
weigh_loaded_trucktr260;2024-08-27 10:28:49
weigh_loaded_trucktr222;2024-08-27 11:10:00
weigh_loaded_trucktr149;2024-08-27 11:43:50
weigh_loaded_trucktr292;2024-08-27 12:03:00
weigh_loaded_trucktr221;2024-08-30 02:50:43
weigh_loaded_trucktr156;2024-08-30 07:15:02
weigh_loaded_trucktr216;2024-08-30 10:00:31
weigh_loaded_trucktr271;2024-09-01 01:52:47
weigh_loaded_trucktr6;2024-09-01 03:54:08
weigh_loaded_trucktr63;2024-09-01 17:33:38
weigh_loaded_trucktr154;2024-09-01 18:41:44
weigh_loaded_trucktr234;2024-09-01 21:54:54
weigh_loaded_trucktr84;2024-09-01 22:45:42
weigh_loaded_trucktr157;2024-09-03 00:54:35
weigh_loaded_trucktr35;2024-09-03 05:56:41
weigh_loaded_trucktr125;2024-09-03 12:40:22
weigh_loaded_trucktr276;2024-09-06 20:58:48
weigh_loaded_trucktr147;2024-09-07 03:21:38
weigh_loaded_trucktr292;2024-09-07 07:43:22
weigh_loaded_trucktr76;2024-09-07 12:11:52
weigh_loaded_trucktr192;2024-09-08 05:10:14
weigh_loaded_trucktr178;2024-09-08 10:56:35
weigh_loaded_trucktr10;2024-09-08 16:17:39
weigh_loaded_trucktr300;2024-09-08 21:43:19
weigh_loaded_trucktr69;2024-09-10 16:27:22
weigh_loaded_trucktr71;2024-09-11 21:05:36
weigh_loaded_trucktr210;2024-09-12 01:46:14
weigh_loaded_trucktr267;2024-09-12 06:06:52
weigh_loaded_trucktr43;2024-09-12 09:54:42
weigh_loaded_trucktr52;2024-09-12 11:19:21
weigh_loaded_trucktr287;2024-09-14 19:16:56
weigh_loaded_trucktr211;2024-09-14 22:15:19
weigh_loaded_trucktr86;2024-09-16 11:04:21
weigh_loaded_trucktr171;2024-09-16 11:21:47
weigh_loaded_trucktr127;2024-09-16 16:56:34
weigh_loaded_trucktr209;2024-09-17 05:10:13
weigh_loaded_trucktr177;2024-09-18 13:48:17
weigh_loaded_trucktr80;2024-09-18 14:47:56
weigh_loaded_trucktr200;2024-09-18 20:01:47
weigh_loaded_trucktr45;2024-09-18 20:29:21
weigh_loaded_trucktr278;2024-09-18 23:00:38
weigh_loaded_trucktr243;2024-09-19 08:45:03
weigh_loaded_trucktr5;2024-09-19 23:10:26
weigh_loaded_trucktr30;2024-09-20 02:45:33
weigh_loaded_trucktr159;2024-09-20 05:16:40
weigh_loaded_trucktr120;2024-09-20 05:49:47
weigh_loaded_trucktr156;2024-09-20 10:06:04
weigh_loaded_trucktr74;2024-09-20 14:38:29
weigh_loaded_trucktr264;2024-09-20 16:16:46
weigh_loaded_trucktr121;2024-09-20 17:38:32
weigh_loaded_trucktr197;2024-09-20 20:10:18
weigh_loaded_trucktr128;2024-09-20 21:16:33
weigh_loaded_trucktr181;2024-09-20 21:28:37
weigh_loaded_trucktr237;2024-09-20 23:44:46
weigh_loaded_trucktr214;2024-09-21 04:00:44
weigh_loaded_trucktr101;2024-09-21 05:35:06
weigh_loaded_trucktr274;2024-09-21 09:48:46
weigh_loaded_trucktr261;2024-09-21 13:10:05
weigh_loaded_trucktr137;2024-09-22 23:19:31
weigh_loaded_trucktr180;2024-09-24 08:10:20
weigh_loaded_trucktr51;2024-09-24 17:58:49
weigh_loaded_trucktr260;2024-09-28 23:44:57
weigh_loaded_trucktr83;2024-09-29 00:30:15
weigh_loaded_trucktr299;2024-09-29 02:59:21
weigh_loaded_trucktr225;2024-09-29 03:20:00
weigh_loaded_trucktr179;2024-09-29 05:40:09
weigh_loaded_trucktr198;2024-09-29 07:56:18
weigh_loaded_trucktr132;2024-09-29 08:50:57
weigh_loaded_trucktr162;2024-09-29 11:42:06
weigh_loaded_trucktr2;2024-09-29 12:25:36
weigh_loaded_trucktr235;2024-09-29 13:21:14
weigh_loaded_trucktr168;2024-09-29 20:03:27
weigh_loaded_trucktr81;2024-09-29 23:48:02
weigh_loaded_trucktr14;2024-09-30 21:34:34
weigh_loaded_trucktr36;2024-09-30 23:16:57
weigh_loaded_trucktr32;2024-10-02 08:41:53
weigh_loaded_trucktr253;2024-10-02 18:34:30
weigh_loaded_trucktr105;2024-10-02 20:55:47
weigh_loaded_trucktr50;2024-10-02 23:20:21
weigh_loaded_trucktr42;2024-10-03 07:18:26
weigh_loaded_trucktr33;2024-10-03 11:45:48
weigh_loaded_trucktr48;2024-10-03 19:10:02
weigh_loaded_trucktr139;2024-10-03 22:23:43
weigh_loaded_trucktr86;2024-10-05 02:21:53
weigh_loaded_trucktr47;2024-10-05 06:44:17
weigh_loaded_trucktr272;2024-10-07 17:45:23
weigh_loaded_trucktr202;2024-10-08 15:20:46
weigh_loaded_trucktr30;2024-10-09 08:45:05
weigh_loaded_trucktr160;2024-10-09 10:04:20
weigh_loaded_trucktr149;2024-10-09 14:30:35
weigh_loaded_trucktr172;2024-10-09 15:26:35
weigh_loaded_trucktr235;2024-10-09 17:20:49
weigh_loaded_trucktr122;2024-10-09 17:21:25
weigh_loaded_trucktr141;2024-10-10 08:22:29
weigh_loaded_trucktr231;2024-10-10 22:20:40
weigh_loaded_trucktr279;2024-10-10 22:59:13
weigh_loaded_trucktr109;2024-10-10 23:12:26
weigh_loaded_trucktr78;2024-10-11 21:59:03
weigh_loaded_trucktr289;2024-10-12 05:07:45
weigh_loaded_trucktr101;2024-10-14 03:20:30
weigh_loaded_trucktr268;2024-10-14 04:45:10
weigh_loaded_trucktr15;2024-10-14 06:20:47
weigh_loaded_trucktr88;2024-10-14 07:53:20
weigh_loaded_trucktr67;2024-10-14 16:31:37
weigh_loaded_trucktr55;2024-10-14 18:05:25
weigh_loaded_trucktr115;2024-10-15 07:53:12
weigh_loaded_trucktr162;2024-10-15 15:41:24
weigh_loaded_trucktr278;2024-10-15 21:38:52
weigh_loaded_trucktr213;2024-10-16 04:55:23
weigh_loaded_trucktr130;2024-10-17 11:38:46
weigh_loaded_trucktr114;2024-10-17 12:11:20
weigh_loaded_trucktr61;2024-10-17 13:33:37
weigh_loaded_trucktr177;2024-10-17 14:43:02
weigh_loaded_trucktr279;2024-10-21 10:26:33
weigh_loaded_trucktr24;2024-10-21 10:43:44
weigh_loaded_trucktr120;2024-10-22 04:14:54
weigh_loaded_trucktr54;2024-10-22 04:42:55
weigh_loaded_trucktr128;2024-10-22 04:47:29
weigh_loaded_trucktr91;2024-10-22 13:26:50
weigh_loaded_trucktr124;2024-10-23 01:52:05
weigh_loaded_trucktr240;2024-10-23 03:36:14
weigh_loaded_trucktr175;2024-10-23 17:03:10
weigh_loaded_trucktr231;2024-10-24 00:10:42
weigh_loaded_trucktr188;2024-10-24 05:33:12
weigh_loaded_trucktr176;2024-10-24 11:23:47
weigh_loaded_trucktr142;2024-10-25 13:35:09
weigh_loaded_trucktr192;2024-10-26 00:36:16
weigh_loaded_trucktr36;2024-10-26 01:56:24
weigh_loaded_trucktr19;2024-10-26 02:45:27
weigh_loaded_trucktr171;2024-10-27 08:37:07
weigh_loaded_trucktr93;2024-10-28 14:09:45
weigh_loaded_trucktr273;2024-10-28 21:00:39
weigh_loaded_trucktr197;2024-10-29 00:29:59
weigh_loaded_trucktr266;2024-10-29 00:51:37
weigh_loaded_trucktr65;2024-10-29 18:27:06
weigh_loaded_trucktr43;2024-10-29 19:20:42
weigh_loaded_trucktr37;2024-10-29 20:16:49
weigh_loaded_trucktr233;2024-10-29 22:36:04
weigh_loaded_trucktr75;2024-11-02 02:36:29
weigh_loaded_trucktr45;2024-11-02 06:32:14
weigh_loaded_trucktr207;2024-11-02 07:05:23
weigh_loaded_trucktr122;2024-11-02 08:32:44
weigh_loaded_trucktr127;2024-11-03 08:04:33
weigh_loaded_trucktr32;2024-11-03 08:22:57
weigh_loaded_trucktr71;2024-11-03 11:08:32
weigh_loaded_trucktr173;2024-11-05 23:02:06
weigh_loaded_trucktr121;2024-11-06 00:56:36
weigh_loaded_trucktr279;2024-11-06 06:32:28
weigh_loaded_trucktr160;2024-11-06 21:08:11
weigh_loaded_trucktr44;2024-11-07 13:38:32
weigh_loaded_trucktr210;2024-11-10 10:06:54
weigh_loaded_trucktr65;2024-11-10 11:25:26
weigh_loaded_trucktr189;2024-11-11 19:51:43
weigh_loaded_trucktr139;2024-11-11 20:08:46
weigh_loaded_trucktr133;2024-11-11 21:39:18
weigh_loaded_trucktr182;2024-11-12 03:02:25
weigh_loaded_trucktr215;2024-11-12 03:03:47
weigh_loaded_trucktr186;2024-11-12 07:18:19
weigh_loaded_trucktr42;2024-11-13 04:10:27
weigh_loaded_trucktr7;2024-11-13 06:39:29
weigh_loaded_trucktr178;2024-11-17 22:48:58
weigh_loaded_trucktr152;2024-11-18 01:37:10
weigh_loaded_trucktr23;2024-11-18 04:07:08
weigh_loaded_trucktr162;2024-11-18 19:16:27
weigh_loaded_trucktr90;2024-11-22 00:54:44
weigh_loaded_trucktr257;2024-11-22 01:47:40
weigh_loaded_trucktr185;2024-11-22 12:52:25
weigh_loaded_trucktr285;2024-11-22 16:48:49
weigh_loaded_trucktr223;2024-11-22 19:33:43
weigh_loaded_trucktr118;2024-11-23 01:55:45
weigh_loaded_trucktr128;2024-11-23 15:09:10
weigh_loaded_trucktr113;2024-11-23 19:07:40
weigh_loaded_trucktr284;2024-11-24 09:09:55
weigh_loaded_trucktr22;2024-11-24 10:50:45
weigh_loaded_trucktr222;2024-11-24 12:38:45
weigh_loaded_trucktr225;2024-11-24 12:43:25
weigh_loaded_trucktr266;2024-11-24 14:21:16
weigh_loaded_trucktr173;2024-11-24 20:37:39
weigh_loaded_trucktr3;2024-11-24 21:59:50
weigh_loaded_trucktr122;2024-11-25 00:32:45
weigh_loaded_trucktr63;2024-11-25 03:44:20
weigh_loaded_trucktr193;2024-11-25 07:07:22
weigh_loaded_trucktr167;2024-11-26 02:34:37
weigh_loaded_trucktr246;2024-11-27 11:09:41
weigh_loaded_trucktr157;2024-11-28 03:06:54
weigh_loaded_trucktr240;2024-11-28 11:04:27
weigh_loaded_trucktr150;2024-11-28 11:30:54
weigh_loaded_trucktr138;2024-11-28 13:46:18
weigh_loaded_trucktr201;2024-11-29 16:57:43
weigh_loaded_trucktr210;2024-11-29 23:10:57
weigh_loaded_trucktr20;2024-11-30 14:53:44
weigh_loaded_trucktr261;2024-12-03 04:48:52
weigh_loaded_trucktr180;2024-12-03 05:08:05
weigh_loaded_trucktr25;2024-12-03 08:43:05
weigh_loaded_trucktr238;2024-12-03 09:02:16
weigh_loaded_trucktr267;2024-12-03 09:08:59
weigh_loaded_trucktr178;2024-12-03 15:02:16
weigh_loaded_trucktr282;2024-12-03 16:53:02
weigh_loaded_trucktr98;2024-12-03 20:04:07
weigh_loaded_trucktr44;2024-12-03 20:56:13
weigh_loaded_trucktr93;2024-12-06 22:17:31
weigh_loaded_trucktr117;2024-12-07 06:37:37
weigh_loaded_trucktr168;2024-12-09 13:30:54
weigh_loaded_trucktr112;2024-12-09 19:07:38
weigh_loaded_trucktr119;2024-12-11 01:46:02
weigh_loaded_trucktr159;2024-12-11 12:28:53
weigh_loaded_trucktr121;2024-12-13 20:21:12
weigh_loaded_trucktr164;2024-12-14 07:18:27
weigh_loaded_trucktr143;2024-12-15 04:19:10
weigh_loaded_trucktr123;2024-12-17 03:50:38
weigh_loaded_trucktr279;2024-12-17 05:58:50
weigh_loaded_trucktr155;2024-12-17 10:14:51
weigh_loaded_trucktr198;2024-12-17 17:22:55
weigh_loaded_trucktr133;2024-12-17 21:08:28
weigh_loaded_trucktr238;2024-12-17 23:08:35
weigh_loaded_trucktr116;2024-12-18 05:33:08
weigh_loaded_trucktr219;2024-12-18 08:25:33
weigh_loaded_trucktr113;2024-12-18 09:00:16
weigh_loaded_trucktr225;2024-12-18 09:12:30
weigh_loaded_trucktr274;2024-12-18 14:10:39
weigh_loaded_trucktr76;2024-12-18 15:21:49
weigh_loaded_trucktr188;2024-12-18 19:36:45
weigh_loaded_trucktr186;2024-12-18 20:53:36
weigh_loaded_trucktr63;2024-12-19 07:47:35
weigh_loaded_trucktr21;2024-12-19 18:44:42
weigh_loaded_trucktr195;2024-12-20 02:09:20
weigh_loaded_trucktr65;2024-12-20 02:34:10
weigh_loaded_trucktr278;2024-12-21 02:25:19
weigh_loaded_trucktr179;2024-12-21 08:25:01
weigh_loaded_trucktr239;2024-12-23 01:42:07
weigh_loaded_trucktr71;2024-12-23 03:30:52
weigh_loaded_trucktr158;2024-12-23 07:50:07
weigh_loaded_trucktr62;2024-12-23 15:08:56
weigh_loaded_trucktr165;2024-12-23 20:13:05
weigh_loaded_trucktr82;2024-12-23 22:44:42
weigh_loaded_trucktr161;2024-12-24 03:56:25
weigh_loaded_trucktr23;2024-12-24 06:19:54
weigh_loaded_trucktr86;2024-12-24 13:46:36
weigh_loaded_trucktr44;2024-12-24 21:10:17
weigh_loaded_trucktr147;2024-12-24 21:16:03
weigh_loaded_trucktr89;2024-12-25 05:46:32
weigh_loaded_trucktr237;2024-12-25 12:20:45
weigh_loaded_trucktr286;2024-12-25 18:20:58
weigh_loaded_trucktr220;2024-12-26 09:47:37
weigh_loaded_trucktr47;2024-12-26 11:05:19
weigh_loaded_trucktr189;2024-12-27 01:17:26
weigh_loaded_trucktr11;2024-12-27 15:04:05
weigh_loaded_trucktr300;2024-12-28 02:21:22
weigh_loaded_trucktr292;2024-12-28 10:50:56
weigh_loaded_trucktr138;2024-12-28 19:13:12
weigh_loaded_trucktr206;2024-12-28 20:06:32
weigh_loaded_trucktr122;2024-12-28 22:57:15
weigh_loaded_trucktr182;2024-12-29 05:11:16
weigh_loaded_trucktr13;2024-12-30 16:55:22
weigh_loaded_trucktr31;2024-12-30 20:00:45
weigh_loaded_trucktr74;2025-01-01 09:22:39
weigh_loaded_trucktr81;2025-01-01 15:47:01
weigh_loaded_trucktr118;2025-01-02 00:16:17
weigh_loaded_trucktr153;2025-01-02 00:21:53
weigh_loaded_trucktr245;2025-01-02 07:01:45
weigh_loaded_trucktr133;2025-01-04 07:11:48
weigh_loaded_trucktr234;2025-01-04 08:18:21
weigh_loaded_trucktr274;2025-01-04 08:22:25
weigh_loaded_trucktr167;2025-01-04 17:25:26
