ocel_id;ocel_time
determine_continuanceSilo46;2024-09-13 23:38:15
determine_continuanceSilo46;2024-09-14 15:18:45
determine_continuanceSilo46;2024-09-14 16:08:36
determine_continuanceSilo88;2024-09-15 22:42:36
determine_continuanceSilo88;2024-09-16 04:05:46
determine_continuanceSilo17;2024-09-16 07:27:27
determine_continuanceSilo17;2024-09-16 15:51:17
determine_continuanceSilo17;2024-09-16 22:10:47
determine_continuanceSilo26;2024-09-17 17:57:23
determine_continuanceSilo51;2024-09-17 20:46:28
determine_continuanceSilo26;2024-09-17 23:31:56
determine_continuanceSilo56;2024-09-18 03:29:44
determine_continuanceSilo56;2024-09-18 03:43:51
determine_continuanceSilo56;2024-09-18 03:57:25
determine_continuanceSilo51;2024-09-18 05:59:46
determine_continuanceSilo27;2024-09-18 07:42:46
determine_continuanceSilo27;2024-09-18 08:40:07
determine_continuanceSilo27;2024-09-18 11:34:26
determine_continuanceSilo56;2024-09-18 11:48:18
determine_continuanceSilo27;2024-09-18 13:08:26
determine_continuanceSilo27;2024-09-18 16:54:06
determine_continuanceSilo26;2024-09-18 18:35:05
determine_continuanceSilo56;2024-09-19 04:59:36
determine_continuanceSilo6;2024-09-21 11:39:11
determine_continuanceSilo35;2024-09-22 00:37:40
determine_continuanceSilo35;2024-09-22 04:24:59
determine_continuanceSilo21;2024-09-26 23:57:57
determine_continuanceSilo28;2024-09-27 01:12:51
determine_continuanceSilo28;2024-09-27 02:03:15
determine_continuanceSilo28;2024-09-27 03:05:12
determine_continuanceSilo60;2024-09-27 03:10:51
determine_continuanceSilo21;2024-09-27 03:54:51
determine_continuanceSilo28;2024-09-27 05:13:27
determine_continuanceSilo21;2024-09-27 05:18:33
determine_continuanceSilo21;2024-09-27 07:40:18
determine_continuanceSilo28;2024-09-27 08:13:17
determine_continuanceSilo60;2024-09-27 12:51:11
determine_continuanceSilo60;2024-09-27 13:29:06
determine_continuanceSilo39;2024-09-28 14:25:44
determine_continuanceSilo39;2024-09-28 18:48:57
determine_continuanceSilo49;2024-09-30 06:45:39
determine_continuanceSilo35;2024-09-30 07:58:12
determine_continuanceSilo49;2024-09-30 16:59:08
determine_continuanceSilo35;2024-09-30 18:31:40
determine_continuanceSilo49;2024-09-30 18:34:07
determine_continuanceSilo49;2024-10-01 02:54:04
determine_continuanceSilo49;2024-10-01 10:56:59
determine_continuanceSilo35;2024-10-01 12:33:10
determine_continuanceSilo86;2024-10-03 07:53:18
determine_continuanceSilo86;2024-10-03 09:21:03
determine_continuanceSilo79;2024-10-05 07:26:45
determine_continuanceSilo79;2024-10-06 03:57:03
determine_continuanceSilo41;2024-10-07 20:00:59
determine_continuanceSilo41;2024-10-07 21:22:58
determine_continuanceSilo46;2024-10-07 23:53:06
determine_continuanceSilo41;2024-10-08 00:09:27
determine_continuanceSilo41;2024-10-08 03:38:41
determine_continuanceSilo46;2024-10-08 08:46:01
determine_continuanceSilo48;2024-10-08 16:17:05
determine_continuanceSilo48;2024-10-09 01:53:28
determine_continuanceSilo48;2024-10-09 05:10:50
determine_continuanceSilo68;2024-10-09 06:58:09
determine_continuanceSilo62;2024-10-09 19:09:51
determine_continuanceSilo68;2024-10-09 21:42:01
determine_continuanceSilo89;2024-10-12 12:17:57
determine_continuanceSilo89;2024-10-12 13:40:54
determine_continuanceSilo89;2024-10-12 14:13:26
determine_continuanceSilo89;2024-10-12 17:05:54
determine_continuanceSilo89;2024-10-13 01:29:11
determine_continuanceSilo1;2024-10-13 06:01:36
determine_continuanceSilo1;2024-10-13 19:11:59
determine_continuanceSilo1;2024-10-14 00:15:18
determine_continuanceSilo3;2024-10-14 17:11:22
determine_continuanceSilo3;2024-10-15 00:42:18
determine_continuanceSilo85;2024-10-16 01:49:13
determine_continuanceSilo85;2024-10-16 01:49:36
determine_continuanceSilo85;2024-10-16 03:23:08
determine_continuanceSilo85;2024-10-16 05:00:58
determine_continuanceSilo21;2024-10-19 14:32:30
determine_continuanceSilo99;2024-10-19 19:32:24
determine_continuanceSilo21;2024-10-19 20:06:15
determine_continuanceSilo99;2024-10-20 01:23:38
determine_continuanceSilo99;2024-10-20 02:56:14
determine_continuanceSilo99;2024-10-20 05:15:19
determine_continuanceSilo41;2024-10-21 03:06:59
determine_continuanceSilo41;2024-10-21 06:50:11
determine_continuanceSilo41;2024-10-21 08:05:16
determine_continuanceSilo17;2024-10-21 21:51:39
determine_continuanceSilo17;2024-10-22 01:27:12
determine_continuanceSilo17;2024-10-22 02:05:56
determine_continuanceSilo33;2024-10-23 19:42:43
determine_continuanceSilo84;2024-10-24 15:24:46
determine_continuanceSilo84;2024-10-24 19:40:37
determine_continuanceSilo84;2024-10-25 01:30:34
determine_continuanceSilo68;2024-10-26 14:37:19
determine_continuanceSilo19;2024-10-27 18:05:17
determine_continuanceSilo19;2024-10-27 19:19:23
determine_continuanceSilo19;2024-10-28 00:54:21
determine_continuanceSilo19;2024-10-28 01:08:39
determine_continuanceSilo24;2024-10-29 00:17:43
determine_continuanceSilo24;2024-10-29 01:03:09
determine_continuanceSilo24;2024-10-29 02:28:27
determine_continuanceSilo24;2024-10-29 04:19:34
determine_continuanceSilo7;2024-11-01 13:36:14
determine_continuanceSilo7;2024-11-01 14:01:32
determine_continuanceSilo7;2024-11-01 14:09:58
determine_continuanceSilo100;2024-11-02 00:17:04
determine_continuanceSilo36;2024-11-03 02:23:32
determine_continuanceSilo36;2024-11-03 03:07:46
determine_continuanceSilo36;2024-11-03 04:44:29
determine_continuanceSilo53;2024-11-05 06:54:27
determine_continuanceSilo53;2024-11-05 07:32:36
determine_continuanceSilo36;2024-11-05 18:53:28
determine_continuanceSilo21;2024-11-06 06:10:08
determine_continuanceSilo21;2024-11-06 07:34:59
determine_continuanceSilo12;2024-11-08 23:09:07
determine_continuanceSilo12;2024-11-09 02:34:08
determine_continuanceSilo53;2024-11-10 06:30:42
determine_continuanceSilo46;2024-11-10 13:20:52
determine_continuanceSilo73;2024-11-10 13:21:19
determine_continuanceSilo53;2024-11-10 14:53:55
determine_continuanceSilo53;2024-11-10 18:52:05
determine_continuanceSilo46;2024-11-10 21:03:27
determine_continuanceSilo91;2024-11-11 13:30:01
determine_continuanceSilo91;2024-11-11 15:38:19
determine_continuanceSilo9;2024-11-13 16:54:38
determine_continuanceSilo14;2024-11-13 19:04:50
determine_continuanceSilo9;2024-11-13 19:14:28
determine_continuanceSilo14;2024-11-14 13:10:40
determine_continuanceSilo33;2024-11-18 18:02:11
determine_continuanceSilo33;2024-11-19 04:33:30
determine_continuanceSilo90;2024-11-19 05:20:38
determine_continuanceSilo90;2024-11-19 08:20:46
determine_continuanceSilo20;2024-11-19 23:57:59
determine_continuanceSilo20;2024-11-20 05:42:46
determine_continuanceSilo20;2024-11-20 17:37:51
determine_continuanceSilo52;2024-11-20 22:27:18
determine_continuanceSilo52;2024-11-20 23:15:15
determine_continuanceSilo52;2024-11-21 10:37:01
determine_continuanceSilo93;2024-11-22 04:18:25
determine_continuanceSilo39;2024-11-22 05:04:59
determine_continuanceSilo39;2024-11-22 05:53:18
determine_continuanceSilo39;2024-11-22 07:43:06
determine_continuanceSilo13;2024-11-22 08:04:08
determine_continuanceSilo13;2024-11-22 13:52:20
determine_continuanceSilo39;2024-11-22 15:25:02
determine_continuanceSilo39;2024-11-22 20:39:35
determine_continuanceSilo17;2024-11-23 15:16:37
determine_continuanceSilo31;2024-11-25 08:10:17
determine_continuanceSilo31;2024-11-26 06:26:11
determine_continuanceSilo69;2024-11-27 07:39:34
determine_continuanceSilo35;2024-11-27 09:52:29
determine_continuanceSilo69;2024-11-27 10:04:03
determine_continuanceSilo97;2024-11-28 14:46:42
determine_continuanceSilo97;2024-11-28 14:56:33
determine_continuanceSilo97;2024-11-28 17:42:41
determine_continuanceSilo13;2024-12-01 09:10:59
determine_continuanceSilo59;2024-12-02 05:36:06
determine_continuanceSilo27;2024-12-02 06:06:18
determine_continuanceSilo59;2024-12-02 09:08:36
determine_continuanceSilo59;2024-12-02 09:08:39
determine_continuanceSilo27;2024-12-02 13:34:22
determine_continuanceSilo27;2024-12-02 19:06:40
determine_continuanceSilo20;2024-12-02 23:22:16
determine_continuanceSilo20;2024-12-03 03:35:22
determine_continuanceSilo67;2024-12-05 20:21:41
determine_continuanceSilo67;2024-12-05 21:19:12
determine_continuanceSilo67;2024-12-06 09:11:56
determine_continuanceSilo38;2024-12-06 17:28:14
determine_continuanceSilo38;2024-12-07 13:48:35
determine_continuanceSilo38;2024-12-07 16:45:38
determine_continuanceSilo60;2024-12-10 06:50:37
determine_continuanceSilo60;2024-12-10 23:00:10
determine_continuanceSilo60;2024-12-10 23:14:13
determine_continuanceSilo94;2024-12-12 22:56:52
determine_continuanceSilo94;2024-12-13 01:23:45
determine_continuanceSilo49;2024-12-13 02:30:48
determine_continuanceSilo49;2024-12-13 02:37:22
determine_continuanceSilo94;2024-12-13 06:53:17
determine_continuanceSilo49;2024-12-13 07:51:25
determine_continuanceSilo94;2024-12-13 09:07:25
determine_continuanceSilo94;2024-12-13 22:32:36
determine_continuanceSilo49;2024-12-13 23:45:25
determine_continuanceSilo91;2024-12-14 01:45:09
determine_continuanceSilo91;2024-12-14 07:48:49
determine_continuanceSilo91;2024-12-14 10:55:06
determine_continuanceSilo91;2024-12-15 01:19:09
determine_continuanceSilo91;2024-12-15 02:46:18
determine_continuanceSilo95;2024-12-15 09:41:49
determine_continuanceSilo91;2024-12-15 12:16:49
determine_continuanceSilo95;2024-12-15 23:40:49
determine_continuanceSilo95;2024-12-16 08:52:30
determine_continuanceSilo68;2024-12-16 12:30:36
determine_continuanceSilo83;2024-12-16 16:48:00
determine_continuanceSilo81;2024-12-18 21:56:17
determine_continuanceSilo7;2024-12-19 12:34:10
determine_continuanceSilo80;2024-12-19 12:59:41
determine_continuanceSilo7;2024-12-19 15:13:37
determine_continuanceSilo7;2024-12-19 17:15:35
determine_continuanceSilo81;2024-12-19 18:01:44
determine_continuanceSilo7;2024-12-20 02:25:50
determine_continuanceSilo81;2024-12-20 07:15:46
determine_continuanceSilo25;2024-12-21 16:06:48
determine_continuanceSilo74;2024-12-22 04:16:24
determine_continuanceSilo16;2024-12-22 09:07:26
determine_continuanceSilo4;2024-12-22 13:37:02
determine_continuanceSilo19;2024-12-22 23:27:04
determine_continuanceSilo19;2024-12-23 04:17:12
determine_continuanceSilo19;2024-12-23 10:02:08
determine_continuanceSilo19;2024-12-23 11:44:24
determine_continuanceSilo18;2024-12-24 11:42:02
determine_continuanceSilo18;2024-12-24 21:37:05
determine_continuanceSilo96;2024-12-26 04:21:48
determine_continuanceSilo96;2024-12-26 05:03:01
determine_continuanceSilo53;2024-12-26 19:54:59
determine_continuanceSilo53;2024-12-27 02:34:59
determine_continuanceSilo53;2024-12-27 03:18:20
determine_continuanceSilo96;2024-12-27 07:58:26
determine_continuanceSilo59;2024-12-28 14:19:54
determine_continuanceSilo59;2024-12-29 10:01:32
determine_continuanceSilo61;2024-12-31 07:05:14
determine_continuanceSilo67;2024-12-31 15:56:56
determine_continuanceSilo67;2024-12-31 16:02:12
determine_continuanceSilo67;2024-12-31 16:44:38
determine_continuanceSilo61;2025-01-01 00:15:35
determine_continuanceSilo20;2025-01-02 18:44:06
determine_continuanceSilo20;2025-01-02 19:01:59
determine_continuanceSilo20;2025-01-02 21:06:23
determine_continuanceSilo20;2025-01-03 02:58:35
determine_continuanceSilo99;2025-01-03 09:40:26
determine_continuanceSilo99;2025-01-03 10:46:39
determine_continuanceSilo99;2025-01-03 11:12:32
determine_continuanceSilo99;2025-01-03 11:23:07
determine_continuanceSilo99;2025-01-03 14:52:40
determine_continuanceSilo6;2025-01-06 04:13:12
determine_continuanceSilo37;2025-01-06 18:12:49
determine_continuanceSilo37;2025-01-06 20:34:04
determine_continuanceSilo37;2025-01-06 22:19:20
determine_continuanceSilo100;2025-01-07 17:39:37
determine_continuanceSilo100;2025-01-07 19:13:09
determine_continuanceSilo68;2025-01-11 05:16:40
determine_continuanceSilo68;2025-01-11 07:25:35
determine_continuanceSilo6;2025-01-11 08:34:38
determine_continuanceSilo6;2025-01-11 08:39:07
determine_continuanceSilo68;2025-01-11 11:23:15
determine_continuanceSilo17;2025-01-12 01:56:24
determine_continuanceSilo17;2025-01-12 03:51:54
determine_continuanceSilo17;2025-01-12 05:10:43
determine_continuanceSilo17;2025-01-12 08:22:48
determine_continuanceSilo9;2025-01-12 12:39:36
determine_continuanceSilo98;2025-01-12 20:45:53
determine_continuanceSilo98;2025-01-13 03:53:43
determine_continuanceSilo98;2025-01-13 04:28:35
determine_continuanceSilo2;2025-01-13 05:55:04
determine_continuanceSilo98;2025-01-13 17:20:29
determine_continuanceSilo82;2025-01-17 02:57:06
determine_continuanceSilo82;2025-01-17 03:23:04
determine_continuanceSilo82;2025-01-17 05:05:33
determine_continuanceSilo23;2025-01-17 22:29:41
determine_continuanceSilo23;2025-01-18 00:57:37
determine_continuanceSilo70;2025-01-18 05:17:06
determine_continuanceSilo70;2025-01-18 07:19:28
determine_continuanceSilo70;2025-01-18 08:57:40
determine_continuanceSilo92;2025-01-23 03:13:24
determine_continuanceSilo92;2025-01-23 03:41:06
determine_continuanceSilo14;2025-01-23 12:45:24
determine_continuanceSilo82;2025-01-23 14:32:11
determine_continuanceSilo82;2025-01-23 14:54:23
determine_continuanceSilo14;2025-01-23 19:47:50
determine_continuanceSilo14;2025-01-23 22:31:30
determine_continuanceSilo82;2025-01-23 23:01:50
