ocel_id;ocel_time;ocel_changed_field;RFID No;Pickup Plan ID;Cargo ID;LPT;Axles;Scheduled Pickup Weight;Truck Status;Truck Weight;Is_normal
tr38;2024-03-03 15:00:00;;rfidFMRPYF;;;275FJS;4;0.0;Available;0.0
tr61;2024-03-03 15:00:00;;rfidPEVBVP;;;934VBU;6;0.0;Available;0.0
tr90;2024-03-03 15:00:00;;rfidMBMMYT;;;935YUF;4;0.0;Available;0.0
tr85;2024-03-03 15:00:00;;rfidJFKTVO;;;747BCE;2;0.0;Available;0.0
tr47;2024-03-03 15:00:00;;rfidESJPHF;;;671NRX;2;0.0;Available;0.0
tr41;2024-03-03 15:00:00;;rfidEXCNUM;;;207JOX;4;0.0;Available;0.0
tr75;2024-03-03 15:00:00;;rfidHGNBVD;;;352PSG;2;0.0;Available;0.0
tr83;2024-03-03 15:00:00;;rfidMCCHMA;;;766AVV;6;0.0;Available;0.0
tr29;2024-03-03 15:00:00;;rfidPBEASI;;;768QPS;2;0.0;Available;0.0
tr72;2024-03-03 15:00:00;;rfidSPNIUU;;;779BOG;4;0.0;Available;0.0
tr20;2024-03-03 15:00:00;;rfidZIQFDD;;;271FSE;2;0.0;Available;0.0
tr82;2024-03-03 15:00:00;;rfidGWTOLV;;;665MJJ;2;0.0;Available;0.0
tr58;2024-03-03 15:00:00;;rfidGNNHCH;;;012CRA;6;0.0;Available;0.0
tr12;2024-03-03 15:00:00;;rfidGLCFLJ;;;609FOJ;6;0.0;Available;0.0
tr10;2024-03-03 15:00:00;;rfidWAHCGI;;;747FJX;2;0.0;Available;0.0
tr16;2024-03-03 15:00:00;;rfidHROZMC;;;561PJB;4;0.0;Available;0.0
tr93;2024-03-03 15:00:00;;rfidOFYUMJ;;;954IJB;6;0.0;Available;0.0
tr37;2024-03-03 15:00:00;;rfidSUWITL;;;666USS;2;0.0;Available;0.0
tr77;2024-03-03 15:00:00;;rfidXULXEK;;;433XVW;2;0.0;Available;0.0
tr23;2024-03-03 15:00:00;;rfidHNWVAX;;;847TSW;4;0.0;Available;0.0
tr96;2024-03-03 15:00:00;;rfidEOFLGX;;;245MPR;4;0.0;Available;0.0
tr59;2024-03-03 15:00:00;;rfidMCXDHZ;;;880FTX;4;0.0;Available;0.0
tr50;2024-03-03 15:00:00;;rfidEDKJMO;;;771XLY;4;0.0;Available;0.0
tr95;2024-03-03 15:00:00;;rfidKCJMQQ;;;153HRI;4;0.0;Available;0.0
tr55;2024-03-03 15:00:00;;rfidKSNYRV;;;926VFT;4;0.0;Available;0.0
tr45;2024-03-03 15:00:00;;rfidGWBEUD;;;606MXL;6;0.0;Available;0.0
tr67;2024-03-03 15:00:00;;rfidMQROJG;;;377XVN;4;0.0;Available;0.0
tr31;2024-03-03 15:00:00;;rfidIXINPK;;;380DUE;4;0.0;Available;0.0
tr49;2024-03-03 15:00:00;;rfidLJOTGH;;;110YOS;4;0.0;Available;0.0
tr35;2024-03-03 15:00:00;;rfidUZWQLA;;;968MEX;6;0.0;Available;0.0
tr56;2024-03-03 15:00:00;;rfidWGYSUK;;;720QYQ;6;0.0;Available;0.0
tr70;2024-03-03 15:00:00;;rfidMHDTHU;;;858YMT;6;0.0;Available;0.0
tr18;2024-03-03 15:00:00;;rfidTKKTSQ;;;152ACE;2;0.0;Available;0.0
tr26;2024-03-03 15:00:00;;rfidMLIUWK;;;136ECQ;4;0.0;Available;0.0
tr28;2024-03-03 15:00:00;;rfidWQNNFY;;;055DSW;2;0.0;Available;0.0
tr33;2024-03-03 15:00:00;;rfidJIVMAX;;;751GPH;4;0.0;Available;0.0
tr62;2024-03-03 15:00:00;;rfidCOUVTA;;;478FZE;6;0.0;Available;0.0
tr92;2024-03-03 15:00:00;;rfidSFCVYY;;;347GGL;2;0.0;Available;0.0
tr63;2024-03-03 15:00:00;;rfidKPRYBV;;;773CWA;4;0.0;Available;0.0
tr78;2024-03-03 15:00:00;;rfidLFIZNN;;;508SPB;6;0.0;Available;0.0
tr13;2024-03-03 15:00:00;;rfidRFYWQN;;;341KDU;2;0.0;Available;0.0
tr66;2024-03-03 15:00:00;;rfidBVMSUK;;;335QUF;2;0.0;Available;0.0
tr88;2024-03-03 15:00:00;;rfidVVMRTY;;;622SCZ;6;0.0;Available;0.0
tr89;2024-03-03 15:00:00;;rfidQEMLKG;;;745QOR;4;0.0;Available;0.0
tr40;2024-03-03 15:00:00;;rfidMULKOP;;;152SGS;6;0.0;Available;0.0
tr84;2024-03-03 15:00:00;;rfidNNPNIV;;;125YSO;6;0.0;Available;0.0
tr2;2024-03-03 15:00:00;;rfidPIPXDA;;;249VPA;2;0.0;Available;0.0
tr76;2024-03-03 15:00:00;;rfidYEJSDF;;;022LBP;2;0.0;Available;0.0
tr73;2024-03-03 15:00:00;;rfidCJEGOG;;;710YJQ;2;0.0;Available;0.0
tr5;2024-03-03 15:00:00;;rfidPBXVMC;;;358QAR;2;0.0;Available;0.0
tr94;2024-03-03 15:00:00;;rfidGPGWMP;;;478LVI;4;0.0;Available;0.0
tr99;2024-03-03 15:00:00;;rfidPAEYVS;;;534VKG;2;0.0;Available;0.0
tr79;2024-03-03 15:00:00;;rfidKQQKDC;;;846KXL;6;0.0;Available;0.0
tr4;2024-03-03 15:00:00;;rfidREVSNM;;;702XFC;6;0.0;Available;0.0
tr11;2024-03-03 15:00:00;;rfidHKEQKJ;;;513SPX;4;0.0;Available;0.0
tr91;2024-03-03 15:00:00;;rfidNGLODG;;;316LBJ;4;0.0;Available;0.0
tr39;2024-03-03 15:00:00;;rfidTVIXIB;;;538BRP;6;0.0;Available;0.0
tr3;2024-03-03 15:00:00;;rfidKOZDLL;;;764KIO;2;0.0;Available;0.0
tr36;2024-03-03 15:00:00;;rfidKNHTNI;;;199LWF;4;0.0;Available;0.0
tr60;2024-03-03 15:00:00;;rfidCJKQVJ;;;581DYE;2;0.0;Available;0.0
