ocel_id;ocel_type
load_truck_hu54;Load Truck
collect_hu49;Collect Goods
load_truck_hu51;Load Truck
collect_hu52;Collect Goods
load_truck_hu49;Load Truck
load_truck_hu52;Load Truck
drive_term_cr8;Drive to Terminal
weigh_cr8;Weigh
stock_cr8;Place in Stock
reg_co4;Register Customer Order
create_td3;Create Transport Document
book_vehs_td3;Book Vehicles
order_crs_td3;Order Empty Containers
pick_cr11;Pick Up Empty Container
collect_hu58;Collect Goods
collect_hu57;Collect Goods
load_truck_hu58;Load Truck
collect_hu56;Collect Goods
load_truck_hu57;Load Truck
collect_hu60;Collect Goods
load_truck_hu56;Load Truck
collect_hu55;Collect Goods
load_truck_hu60;Load Truck
collect_hu59;Collect Goods
load_truck_hu55;Load Truck
load_truck_hu59;Load Truck
drive_term_cr11;Drive to Terminal
weigh_cr11;Weigh
stock_cr11;Place in Stock
create_td4;Create Transport Document
book_vehs_td4;Book Vehicles
order_crs_td4;Order Empty Containers
pick_cr12;Pick Up Empty Container
collect_hu64;Collect Goods
load_truck_hu64;Load Truck
collect_hu65;Collect Goods
collect_hu61;Collect Goods
load_truck_hu65;Load Truck
collect_hu63;Collect Goods
load_truck_hu61;Load Truck
collect_hu66;Collect Goods
load_truck_hu63;Load Truck
collect_hu62;Collect Goods
load_truck_hu66;Load Truck
load_truck_hu62;Load Truck
drive_term_cr12;Drive to Terminal
collect_hu67;Collect Goods
pick_cr14;Pick Up Empty Container
weigh_cr12;Weigh
load_truck_hu67;Load Truck
collect_hu69;Collect Goods
stock_cr12;Place in Stock
collect_hu68;Collect Goods
load_truck_hu69;Load Truck
load_truck_hu68;Load Truck
drive_term_cr14;Drive to Terminal
collect_hu75;Collect Goods
pick_cr13;Pick Up Empty Container
weigh_cr14;Weigh
collect_hu73;Collect Goods
load_truck_hu75;Load Truck
stock_cr14;Place in Stock
collect_hu72;Collect Goods
load_truck_hu73;Load Truck
collect_hu71;Collect Goods
load_truck_hu72;Load Truck
collect_hu70;Collect Goods
load_truck_hu71;Load Truck
collect_hu74;Collect Goods
load_truck_hu70;Load Truck
load_truck_hu74;Load Truck
drive_term_cr13;Drive to Terminal
weigh_cr13;Weigh
stock_cr13;Place in Stock
reg_co5;Register Customer Order
reg_co6;Register Customer Order
create_td5;Create Transport Document
book_vehs_td5;Book Vehicles
order_crs_td5;Order Empty Containers
pick_cr16;Pick Up Empty Container
collect_hu79;Collect Goods
collect_hu78;Collect Goods
load_truck_hu79;Load Truck
collect_hu81;Collect Goods
load_truck_hu78;Load Truck
collect_hu77;Collect Goods
load_truck_hu81;Load Truck
collect_hu76;Collect Goods
load_truck_hu77;Load Truck
collect_hu80;Collect Goods
load_truck_hu76;Load Truck
load_truck_hu80;Load Truck
drive_term_cr16;Drive to Terminal
pick_cr15;Pick Up Empty Container
collect_hu87;Collect Goods
weigh_cr16;Weigh
collect_hu83;Collect Goods
load_truck_hu87;Load Truck
stock_cr16;Place in Stock
collect_hu82;Collect Goods
load_truck_hu83;Load Truck
collect_hu86;Collect Goods
load_truck_hu82;Load Truck
collect_hu84;Collect Goods
load_truck_hu86;Load Truck
collect_hu85;Collect Goods
load_truck_hu84;Load Truck
load_truck_hu85;Load Truck
drive_term_cr15;Drive to Terminal
collect_hu88;Collect Goods
pick_cr17;Pick Up Empty Container
weigh_cr15;Weigh
load_truck_hu88;Load Truck
collect_hu90;Collect Goods
stock_cr15;Place in Stock
collect_hu89;Collect Goods
load_truck_hu90;Load Truck
create_td6;Create Transport Document
load_truck_hu89;Load Truck
drive_term_cr17;Drive to Terminal
weigh_cr17;Weigh
stock_cr17;Place in Stock
book_vehs_td6;Book Vehicles
order_crs_td6;Order Empty Containers
collect_hu96;Collect Goods
pick_cr18;Pick Up Empty Container
collect_hu91;Collect Goods
load_truck_hu96;Load Truck
collect_hu94;Collect Goods
load_truck_hu91;Load Truck
collect_hu93;Collect Goods
load_truck_hu94;Load Truck
collect_hu92;Collect Goods
load_truck_hu93;Load Truck
collect_hu95;Collect Goods
load_truck_hu92;Load Truck
load_truck_hu95;Load Truck
drive_term_cr18;Drive to Terminal
pick_cr19;Pick Up Empty Container
collect_hu100;Collect Goods
weigh_cr18;Weigh
load_truck_hu100;Load Truck
collect_hu97;Collect Goods
stock_cr18;Place in Stock
collect_hu98;Collect Goods
load_truck_hu97;Load Truck
collect_hu99;Collect Goods
load_truck_hu98;Load Truck
load_truck_hu99;Load Truck
drive_term_cr19;Drive to Terminal
weigh_cr19;Weigh
stock_cr19;Place in Stock
reg_co7;Register Customer Order
reg_co8;Register Customer Order
create_td7;Create Transport Document
book_vehs_td7;Book Vehicles
order_crs_td7;Order Empty Containers
collect_hu103;Collect Goods
pick_cr22;Pick Up Empty Container
collect_hu105;Collect Goods
load_truck_hu103;Load Truck
collect_hu101;Collect Goods
load_truck_hu105;Load Truck
collect_hu104;Collect Goods
load_truck_hu101;Load Truck
collect_hu106;Collect Goods
load_truck_hu104;Load Truck
collect_hu102;Collect Goods
load_truck_hu106;Load Truck
load_truck_hu102;Load Truck
drive_term_cr22;Drive to Terminal
pick_cr21;Pick Up Empty Container
collect_hu111;Collect Goods
weigh_cr22;Weigh
collect_hu109;Collect Goods
load_truck_hu111;Load Truck
stock_cr22;Place in Stock
collect_hu108;Collect Goods
load_truck_hu109;Load Truck
collect_hu110;Collect Goods
load_truck_hu108;Load Truck
collect_hu107;Collect Goods
load_truck_hu110;Load Truck
collect_hu112;Collect Goods
load_truck_hu107;Load Truck
load_truck_hu112;Load Truck
create_td8;Create Transport Document
drive_term_cr21;Drive to Terminal
pick_cr24;Pick Up Empty Container
collect_hu115;Collect Goods
weigh_cr21;Weigh
load_truck_hu115;Load Truck
collect_hu113;Collect Goods
stock_cr21;Place in Stock
book_vehs_td8;Book Vehicles
collect_hu114;Collect Goods
load_truck_hu113;Load Truck
load_truck_hu114;Load Truck
drive_term_cr24;Drive to Terminal
collect_hu116;Collect Goods
pick_cr23;Pick Up Empty Container
weigh_cr24;Weigh
load_truck_hu116;Load Truck
collect_hu117;Collect Goods
stock_cr24;Place in Stock
collect_hu121;Collect Goods
load_truck_hu117;Load Truck
collect_hu120;Collect Goods
load_truck_hu121;Load Truck
collect_hu118;Collect Goods
load_truck_hu120;Load Truck
collect_hu119;Collect Goods
load_truck_hu118;Load Truck
load_truck_hu119;Load Truck
order_crs_td8;Order Empty Containers
drive_term_cr23;Drive to Terminal
collect_hu125;Collect Goods
pick_cr28;Pick Up Empty Container
weigh_cr23;Weigh
collect_hu127;Collect Goods
load_truck_hu125;Load Truck
stock_cr23;Place in Stock
collect_hu124;Collect Goods
load_truck_hu127;Load Truck
collect_hu123;Collect Goods
load_truck_hu124;Load Truck
collect_hu126;Collect Goods
load_truck_hu123;Load Truck
collect_hu122;Collect Goods
load_truck_hu126;Load Truck
load_truck_hu122;Load Truck
drive_term_cr28;Drive to Terminal
pick_cr27;Pick Up Empty Container
collect_hu129;Collect Goods
weigh_cr28;Weigh
collect_hu133;Collect Goods
load_truck_hu129;Load Truck
stock_cr28;Place in Stock
collect_hu132;Collect Goods
load_truck_hu133;Load Truck
collect_hu130;Collect Goods
load_truck_hu132;Load Truck
collect_hu128;Collect Goods
load_truck_hu130;Load Truck
collect_hu131;Collect Goods
load_truck_hu128;Load Truck
load_truck_hu131;Load Truck
drive_term_cr27;Drive to Terminal
collect_hu139;Collect Goods
pick_cr26;Pick Up Empty Container
weigh_cr27;Weigh
collect_hu134;Collect Goods
load_truck_hu139;Load Truck
stock_cr27;Place in Stock
collect_hu136;Collect Goods
load_truck_hu134;Load Truck
collect_hu135;Collect Goods
load_truck_hu136;Load Truck
collect_hu138;Collect Goods
load_truck_hu135;Load Truck
reg_co9;Register Customer Order
collect_hu137;Collect Goods
load_truck_hu138;Load Truck
load_truck_hu137;Load Truck
drive_term_cr26;Drive to Terminal
collect_hu142;Collect Goods
pick_cr29;Pick Up Empty Container
weigh_cr26;Weigh
load_truck_hu142;Load Truck
collect_hu141;Collect Goods
stock_cr26;Place in Stock
collect_hu143;Collect Goods
load_truck_hu141;Load Truck
collect_hu140;Collect Goods
load_truck_hu143;Load Truck
load_truck_hu140;Load Truck
drive_term_cr29;Drive to Terminal
collect_hu147;Collect Goods
pick_cr20;Pick Up Empty Container
weigh_cr29;Weigh
collect_hu149;Collect Goods
load_truck_hu147;Load Truck
stock_cr29;Place in Stock
collect_hu145;Collect Goods
load_truck_hu149;Load Truck
collect_hu148;Collect Goods
load_truck_hu145;Load Truck
collect_hu144;Collect Goods
load_truck_hu148;Load Truck
collect_hu146;Collect Goods
load_truck_hu144;Load Truck
load_truck_hu146;Load Truck
drive_term_cr20;Drive to Terminal
pick_cr25;Pick Up Empty Container
collect_hu154;Collect Goods
weigh_cr20;Weigh
collect_hu152;Collect Goods
load_truck_hu154;Load Truck
stock_cr20;Place in Stock
collect_hu153;Collect Goods
load_truck_hu152;Load Truck
collect_hu155;Collect Goods
load_truck_hu153;Load Truck
collect_hu151;Collect Goods
load_truck_hu155;Load Truck
collect_hu150;Collect Goods
load_truck_hu151;Load Truck
load_truck_hu150;Load Truck
drive_term_cr25;Drive to Terminal
weigh_cr25;Weigh
stock_cr25;Place in Stock
create_td9;Create Transport Document
book_vehs_td9;Book Vehicles
order_crs_td9;Order Empty Containers
pick_cr33;Pick Up Empty Container
collect_hu156;Collect Goods
collect_hu158;Collect Goods
load_truck_hu156;Load Truck
collect_hu157;Collect Goods
load_truck_hu158;Load Truck
load_truck_hu157;Load Truck
drive_term_cr33;Drive to Terminal
collect_hu159;Collect Goods
pick_cr31;Pick Up Empty Container
weigh_cr33;Weigh
load_truck_hu159;Load Truck
collect_hu160;Collect Goods
stock_cr33;Place in Stock
collect_hu162;Collect Goods
load_truck_hu160;Load Truck
collect_hu164;Collect Goods
load_truck_hu162;Load Truck
collect_hu163;Collect Goods
load_truck_hu164;Load Truck
collect_hu161;Collect Goods
load_truck_hu163;Load Truck
load_truck_hu161;Load Truck
drive_term_cr31;Drive to Terminal
pick_cr32;Pick Up Empty Container
collect_hu167;Collect Goods
weigh_cr31;Weigh
load_truck_hu167;Load Truck
collect_hu168;Collect Goods
stock_cr31;Place in Stock
collect_hu170;Collect Goods
load_truck_hu168;Load Truck
collect_hu166;Collect Goods
load_truck_hu170;Load Truck
collect_hu165;Collect Goods
load_truck_hu166;Load Truck
collect_hu169;Collect Goods
load_truck_hu165;Load Truck
load_truck_hu169;Load Truck
drive_term_cr32;Drive to Terminal
collect_hu175;Collect Goods
pick_cr30;Pick Up Empty Container
weigh_cr32;Weigh
collect_hu173;Collect Goods
load_truck_hu175;Load Truck
stock_cr32;Place in Stock
collect_hu171;Collect Goods
load_truck_hu173;Load Truck
collect_hu176;Collect Goods
load_truck_hu171;Load Truck
collect_hu174;Collect Goods
load_truck_hu176;Load Truck
collect_hu172;Collect Goods
load_truck_hu174;Load Truck
load_truck_hu172;Load Truck
drive_term_cr30;Drive to Terminal
weigh_cr30;Weigh
stock_cr30;Place in Stock
to_bay_cr24;Bring to Loading Bay
to_bay_cr14;Bring to Loading Bay
to_bay_cr18;Bring to Loading Bay
to_bay_cr17;Bring to Loading Bay
to_bay_cr30;Bring to Loading Bay
to_bay_cr23;Bring to Loading Bay
to_bay_cr15;Bring to Loading Bay
load_veh_cr24;Load to Vehicle
load_veh_cr15;Load to Vehicle
load_veh_cr17;Load to Vehicle
load_veh_cr30;Load to Vehicle
load_veh_cr23;Load to Vehicle
load_veh_cr18;Load to Vehicle
load_veh_cr14;Load to Vehicle
reg_co10;Register Customer Order
reg_co11;Register Customer Order
create_td10;Create Transport Document
book_vehs_td10;Book Vehicles
order_crs_td10;Order Empty Containers
collect_hu180;Collect Goods
pick_cr36;Pick Up Empty Container
load_truck_hu180;Load Truck
collect_hu181;Collect Goods
collect_hu178;Collect Goods
load_truck_hu181;Load Truck
collect_hu179;Collect Goods
load_truck_hu178;Load Truck
collect_hu177;Collect Goods
load_truck_hu179;Load Truck
collect_hu182;Collect Goods
load_truck_hu177;Load Truck
load_truck_hu182;Load Truck
drive_term_cr36;Drive to Terminal
collect_hu187;Collect Goods
pick_cr34;Pick Up Empty Container
weigh_cr36;Weigh
collect_hu186;Collect Goods
load_truck_hu187;Load Truck
stock_cr36;Place in Stock
collect_hu188;Collect Goods
load_truck_hu186;Load Truck
create_td11;Create Transport Document
collect_hu183;Collect Goods
load_truck_hu188;Load Truck
collect_hu185;Collect Goods
load_truck_hu183;Load Truck
collect_hu184;Collect Goods
load_truck_hu185;Load Truck
book_vehs_td11;Book Vehicles
load_truck_hu184;Load Truck
drive_term_cr34;Drive to Terminal
pick_cr37;Pick Up Empty Container
collect_hu192;Collect Goods
weigh_cr34;Weigh
load_truck_hu192;Load Truck
collect_hu193;Collect Goods
stock_cr34;Place in Stock
collect_hu194;Collect Goods
load_truck_hu193;Load Truck
collect_hu191;Collect Goods
load_truck_hu194;Load Truck
collect_hu189;Collect Goods
load_truck_hu191;Load Truck
collect_hu190;Collect Goods
load_truck_hu189;Load Truck
load_truck_hu190;Load Truck
order_crs_td11;Order Empty Containers
drive_term_cr37;Drive to Terminal
pick_cr35;Pick Up Empty Container
collect_hu200;Collect Goods
weigh_cr37;Weigh
collect_hu198;Collect Goods
load_truck_hu200;Load Truck
stock_cr37;Place in Stock
collect_hu196;Collect Goods
load_truck_hu198;Load Truck
collect_hu195;Collect Goods
load_truck_hu196;Load Truck
collect_hu199;Collect Goods
load_truck_hu195;Load Truck
collect_hu197;Collect Goods
load_truck_hu199;Load Truck
load_truck_hu197;Load Truck
depart_vh1;Depart
drive_term_cr35;Drive to Terminal
collect_hu201;Collect Goods
pick_cr39;Pick Up Empty Container
weigh_cr35;Weigh
collect_hu203;Collect Goods
load_truck_hu201;Load Truck
reg_co12;Register Customer Order
stock_cr35;Place in Stock
collect_hu202;Collect Goods
load_truck_hu203;Load Truck
collect_hu206;Collect Goods
load_truck_hu202;Load Truck
collect_hu204;Collect Goods
load_truck_hu206;Load Truck
collect_hu205;Collect Goods
load_truck_hu204;Load Truck
load_truck_hu205;Load Truck
drive_term_cr39;Drive to Terminal
pick_cr38;Pick Up Empty Container
collect_hu210;Collect Goods
weigh_cr39;Weigh
load_truck_hu210;Load Truck
collect_hu209;Collect Goods
stock_cr39;Place in Stock
collect_hu208;Collect Goods
load_truck_hu209;Load Truck
collect_hu207;Collect Goods
load_truck_hu208;Load Truck
load_truck_hu207;Load Truck
drive_term_cr38;Drive to Terminal
collect_hu211;Collect Goods
pick_cr40;Pick Up Empty Container
weigh_cr38;Weigh
load_truck_hu211;Load Truck
collect_hu213;Collect Goods
stock_cr38;Place in Stock
collect_hu214;Collect Goods
load_truck_hu213;Load Truck
collect_hu212;Collect Goods
load_truck_hu214;Load Truck
load_truck_hu212;Load Truck
reg_co13;Register Customer Order
drive_term_cr40;Drive to Terminal
weigh_cr40;Weigh
stock_cr40;Place in Stock
create_td12;Create Transport Document
book_vehs_td12;Book Vehicles
order_crs_td12;Order Empty Containers
pick_cr43;Pick Up Empty Container
collect_hu215;Collect Goods
load_truck_hu215;Load Truck
collect_hu216;Collect Goods
collect_hu217;Collect Goods
load_truck_hu216;Load Truck
collect_hu218;Collect Goods
load_truck_hu217;Load Truck
load_truck_hu218;Load Truck
drive_term_cr43;Drive to Terminal
pick_cr42;Pick Up Empty Container
collect_hu224;Collect Goods
create_td13;Create Transport Document
weigh_cr43;Weigh
collect_hu223;Collect Goods
load_truck_hu224;Load Truck
stock_cr43;Place in Stock
collect_hu220;Collect Goods
load_truck_hu223;Load Truck
collect_hu222;Collect Goods
load_truck_hu220;Load Truck
book_vehs_td13;Book Vehicles
collect_hu221;Collect Goods
load_truck_hu222;Load Truck
collect_hu219;Collect Goods
load_truck_hu221;Load Truck
load_truck_hu219;Load Truck
drive_term_cr42;Drive to Terminal
collect_hu225;Collect Goods
pick_cr41;Pick Up Empty Container
weigh_cr42;Weigh
collect_hu226;Collect Goods
load_truck_hu225;Load Truck
stock_cr42;Place in Stock
collect_hu230;Collect Goods
load_truck_hu226;Load Truck
order_crs_td13;Order Empty Containers
collect_hu229;Collect Goods
load_truck_hu230;Load Truck
collect_hu228;Collect Goods
load_truck_hu229;Load Truck
collect_hu227;Collect Goods
load_truck_hu228;Load Truck
load_truck_hu227;Load Truck
drive_term_cr41;Drive to Terminal
pick_cr44;Pick Up Empty Container
collect_hu232;Collect Goods
weigh_cr41;Weigh
collect_hu235;Collect Goods
load_truck_hu232;Load Truck
stock_cr41;Place in Stock
collect_hu234;Collect Goods
load_truck_hu235;Load Truck
collect_hu233;Collect Goods
load_truck_hu234;Load Truck
collect_hu236;Collect Goods
load_truck_hu233;Load Truck
collect_hu231;Collect Goods
load_truck_hu236;Load Truck
load_truck_hu231;Load Truck
reg_co14;Register Customer Order
drive_term_cr44;Drive to Terminal
weigh_cr44;Weigh
stock_cr44;Place in Stock
reg_co15;Register Customer Order
to_bay_cr27;Bring to Loading Bay
to_bay_cr29;Bring to Loading Bay
to_bay_cr25;Bring to Loading Bay
to_bay_cr38;Bring to Loading Bay
to_bay_cr28;Bring to Loading Bay
to_bay_cr26;Bring to Loading Bay
to_bay_cr34;Bring to Loading Bay
load_veh_cr27;Load to Vehicle
load_veh_cr29;Load to Vehicle
create_td14;Create Transport Document
load_veh_cr38;Load to Vehicle
load_veh_cr28;Load to Vehicle
book_vehs_td14;Book Vehicles
load_veh_cr34;Load to Vehicle
load_veh_cr25;Load to Vehicle
load_veh_cr26;Load to Vehicle
order_crs_td14;Order Empty Containers
pick_cr46;Pick Up Empty Container
collect_hu237;Collect Goods
load_truck_hu237;Load Truck
collect_hu240;Collect Goods
collect_hu238;Collect Goods
load_truck_hu240;Load Truck
collect_hu239;Collect Goods
load_truck_hu238;Load Truck
load_truck_hu239;Load Truck
drive_term_cr46;Drive to Terminal
pick_cr45;Pick Up Empty Container
collect_hu241;Collect Goods
weigh_cr46;Weigh
collect_hu243;Collect Goods
load_truck_hu241;Load Truck
stock_cr46;Place in Stock
create_td15;Create Transport Document
collect_hu244;Collect Goods
load_truck_hu243;Load Truck
collect_hu246;Collect Goods
load_truck_hu244;Load Truck
collect_hu242;Collect Goods
load_truck_hu246;Load Truck
collect_hu245;Collect Goods
load_truck_hu242;Load Truck
book_vehs_td15;Book Vehicles
load_truck_hu245;Load Truck
drive_term_cr45;Drive to Terminal
weigh_cr45;Weigh
stock_cr45;Place in Stock
order_crs_td15;Order Empty Containers
collect_hu247;Collect Goods
pick_cr48;Pick Up Empty Container
collect_hu252;Collect Goods
load_truck_hu247;Load Truck
collect_hu248;Collect Goods
load_truck_hu252;Load Truck
collect_hu249;Collect Goods
load_truck_hu248;Load Truck
collect_hu251;Collect Goods
load_truck_hu249;Load Truck
collect_hu250;Collect Goods
load_truck_hu251;Load Truck
load_truck_hu250;Load Truck
drive_term_cr48;Drive to Terminal
pick_cr49;Pick Up Empty Container
collect_hu254;Collect Goods
weigh_cr48;Weigh
load_truck_hu254;Load Truck
collect_hu253;Collect Goods
stock_cr48;Place in Stock
collect_hu255;Collect Goods
load_truck_hu253;Load Truck
load_truck_hu255;Load Truck
reg_co16;Register Customer Order
drive_term_cr49;Drive to Terminal
collect_hu257;Collect Goods
pick_cr47;Pick Up Empty Container
weigh_cr49;Weigh
load_truck_hu257;Load Truck
collect_hu259;Collect Goods
stock_cr49;Place in Stock
collect_hu256;Collect Goods
load_truck_hu259;Load Truck
collect_hu258;Collect Goods
load_truck_hu256;Load Truck
collect_hu261;Collect Goods
load_truck_hu258;Load Truck
collect_hu260;Collect Goods
load_truck_hu261;Load Truck
load_truck_hu260;Load Truck
drive_term_cr47;Drive to Terminal
weigh_cr47;Weigh
stock_cr47;Place in Stock
reg_co17;Register Customer Order
create_td16;Create Transport Document
book_vehs_td16;Book Vehicles
order_crs_td16;Order Empty Containers
pick_cr51;Pick Up Empty Container
collect_hu263;Collect Goods
collect_hu267;Collect Goods
load_truck_hu263;Load Truck
collect_hu262;Collect Goods
load_truck_hu267;Load Truck
collect_hu265;Collect Goods
load_truck_hu262;Load Truck
collect_hu266;Collect Goods
load_truck_hu265;Load Truck
collect_hu264;Collect Goods
load_truck_hu266;Load Truck
load_truck_hu264;Load Truck
create_td17;Create Transport Document
drive_term_cr51;Drive to Terminal
collect_hu272;Collect Goods
pick_cr52;Pick Up Empty Container
weigh_cr51;Weigh
collect_hu271;Collect Goods
load_truck_hu272;Load Truck
stock_cr51;Place in Stock
collect_hu269;Collect Goods
load_truck_hu271;Load Truck
book_vehs_td17;Book Vehicles
collect_hu270;Collect Goods
load_truck_hu269;Load Truck
collect_hu268;Collect Goods
load_truck_hu270;Load Truck
collect_hu273;Collect Goods
load_truck_hu268;Load Truck
load_truck_hu273;Load Truck
drive_term_cr52;Drive to Terminal
pick_cr50;Pick Up Empty Container
collect_hu278;Collect Goods
order_crs_td17;Order Empty Containers
weigh_cr52;Weigh
load_truck_hu278;Load Truck
collect_hu274;Collect Goods
stock_cr52;Place in Stock
collect_hu275;Collect Goods
load_truck_hu274;Load Truck
collect_hu276;Collect Goods
load_truck_hu275;Load Truck
collect_hu277;Collect Goods
load_truck_hu276;Load Truck
collect_hu279;Collect Goods
load_truck_hu277;Load Truck
depart_vh2;Depart
load_truck_hu279;Load Truck
drive_term_cr50;Drive to Terminal
collect_hu280;Collect Goods
pick_cr54;Pick Up Empty Container
weigh_cr50;Weigh
collect_hu281;Collect Goods
load_truck_hu280;Load Truck
stock_cr50;Place in Stock
load_truck_hu281;Load Truck
drive_term_cr54;Drive to Terminal
pick_cr53;Pick Up Empty Container
collect_hu285;Collect Goods
weigh_cr54;Weigh
collect_hu282;Collect Goods
load_truck_hu285;Load Truck
reg_co18;Register Customer Order
stock_cr54;Place in Stock
collect_hu283;Collect Goods
load_truck_hu282;Load Truck
collect_hu284;Collect Goods
load_truck_hu283;Load Truck
collect_hu287;Collect Goods
load_truck_hu284;Load Truck
collect_hu286;Collect Goods
load_truck_hu287;Load Truck
load_truck_hu286;Load Truck
drive_term_cr53;Drive to Terminal
collect_hu288;Collect Goods
pick_cr56;Pick Up Empty Container
weigh_cr53;Weigh
collect_hu289;Collect Goods
load_truck_hu288;Load Truck
stock_cr53;Place in Stock
collect_hu291;Collect Goods
load_truck_hu289;Load Truck
collect_hu292;Collect Goods
load_truck_hu291;Load Truck
collect_hu293;Collect Goods
load_truck_hu292;Load Truck
collect_hu290;Collect Goods
load_truck_hu293;Load Truck
load_truck_hu290;Load Truck
drive_term_cr56;Drive to Terminal
collect_hu296;Collect Goods
pick_cr57;Pick Up Empty Container
weigh_cr56;Weigh
load_truck_hu296;Load Truck
collect_hu295;Collect Goods
stock_cr56;Place in Stock
collect_hu297;Collect Goods
load_truck_hu295;Load Truck
collect_hu299;Collect Goods
load_truck_hu297;Load Truck
collect_hu294;Collect Goods
load_truck_hu299;Load Truck
collect_hu298;Collect Goods
load_truck_hu294;Load Truck
load_truck_hu298;Load Truck
drive_term_cr57;Drive to Terminal
pick_cr55;Pick Up Empty Container
collect_hu303;Collect Goods
weigh_cr57;Weigh
load_truck_hu303;Load Truck
collect_hu304;Collect Goods
stock_cr57;Place in Stock
collect_hu302;Collect Goods
load_truck_hu304;Load Truck
collect_hu305;Collect Goods
load_truck_hu302;Load Truck
collect_hu301;Collect Goods
load_truck_hu305;Load Truck
create_td18;Create Transport Document
